epoch	reward	protected_cells	budget_left	time_last_protect	running_reward	avg_cost	extant_sp	extant_sp_value	extant_sp_pd	coeff_0	coeff_1	coeff_2	coeff_3	coeff_4	coeff_5	coeff_6	coeff_7	coeff_8	coeff_9	coeff_10	coeff_11	coeff_12	coeff_13	coeff_14	coeff_15	coeff_16	coeff_17	coeff_18	coeff_19	coeff_20	coeff_21	coeff_22	coeff_23	coeff_24	coeff_25	coeff_26	coeff_27	coeff_28	coeff_29	threshold_0
223	-59.166666666666664	162.5	8.416023936173895	9.5	-58.51900606637526	7.911672687202572	0.8816666666666667	0.8286375119788936	0.9413470901088874	17.870277121224774	23.310375385284104	21.649732981071196	43.28375595044974	48.45671743543023	0.9471110614661685	-41.21947227396017	-14.444987278384202	33.212418423459695	9.189385924298971	-3.6877201729587936	-41.316274826675986	-22.792046988874052	8.272356919571726	36.068113423953164	6.150148928456515	-41.62350232579454	10.428333460287014	-35.06959697446708	-9.013310155037555	11.3523263357449	42.00793162921813	9.317505736630487	1.7624141833915297	-30.085420823938076	-21.247837587574477	28.31271917513137	-3.6499411054988604	8.808565779719574	14.62002795217618	0.2175335053539204
224	-61.833333333333336	154.16666666666666	7.35974840592294	8.5	-59.347587883114784	6.899417262206797	0.8763333333333333	0.8068550195493556	0.9405268421789409	17.847026473343448	23.10229828666274	21.754339567358137	43.06480725084304	48.584034395094854	0.8705018369686826	-41.399937622736736	-14.534282794905371	33.2905204538216	9.109418453886887	-3.554655233132613	-41.37931146389789	-22.661487872303216	8.48784229922957	35.91620462553858	6.353777318886236	-41.50544370580652	10.337034381664177	-35.14624163012493	-9.149934286413314	11.085633491065835	42.06828096448806	9.179495677210365	2.0945622861527857	-30.088748906533002	-21.123259602563536	28.321719241807582	-3.7758638172288594	8.79709461877558	14.487346294749504	0.2122429696092981
225	-62.333333333333336	162.5	7.496416517647259	9.333333333333334	-60.094024245669424	8.548405726132176	0.8753333333333333	0.7773130510140108	0.9434681990949415	17.982768933668858	23.4092552096607	21.854283867969627	43.10086262450679	49.06563611963612	1.0307804663943636	-41.24674993192277	-14.567325933241976	33.173834547457744	8.952296913271763	-3.5267686526500825	-41.40909953406758	-22.840258119459644	8.676578460726706	35.71417074936482	6.445310375147927	-41.668285658001594	10.226038068870322	-34.99207572357656	-9.393863402278948	11.07395326342102	42.028079553796594	9.431316781959573	2.225242359379376	-30.038057581438004	-20.96636056455086	28.546578068434336	-3.7882713568119515	8.467045402710353	14.349616381133409	0.20840422266329844
226	-46.666666666666664	162.5	7.42560105048577	8.5	-56.73718485091873	8.52825194551462	0.9066666666666667	0.8844818289986391	0.9583915475174835	17.97598873064247	23.214484565741643	21.109079942787403	42.83018392092569	48.827939466541345	1.4713811387492644	-41.49754964597168	-14.636033212175347	33.237440388180914	9.019010238521986	-3.3293801448457425	-41.42717087443983	-22.863596830681832	8.807242347236503	35.59437889807828	6.829658526542845	-41.69065981187088	10.092469935254451	-34.97293540479081	-9.355523237131843	11.038151838827128	42.21601220192429	9.258458352940423	2.206171715002169	-30.853355161728338	-20.962805286315096	28.268142070785224	-4.22374889671449	8.579185031683073	14.120198410418872	0.20293225446495472
227	-61.5	170.83333333333334	2.423621354095641	9.333333333333334	-57.927888638189046	10.569113743068359	0.8769999999999999	0.8558748731837044	0.9431055788847003	17.910110648537806	23.738054334039496	21.358914650328916	42.7071188476335	49.393714868874724	1.0424040864451796	-41.95995044919211	-14.879179522746032	33.72553402242149	9.656157838306283	-3.867784756470649	-41.233967789793944	-22.662588721917988	8.811598162283829	35.901131900057464	6.194520196605183	-42.36714751780206	10.189322597453648	-35.80621469942935	-8.688859592224272	10.869515232706801	41.703629650429484	9.071996887501193	2.5612987933517952	-30.530843905270583	-20.987355495966423	28.021665797345516	-4.315387528708426	8.54929065753735	14.415926807931449	0.20189557387378765
228	-53.166666666666664	170.83333333333334	5.815407323572942	10.166666666666666	-56.73758314530845	7.3537148005199855	0.8936666666666667	0.8899032852149448	0.949989140258998	17.940089683885923	23.506123247689473	21.372373177684672	42.918704771162616	49.25121396920226	1.5546071716059835	-41.76275004037715	-14.673049201497816	33.44006419013695	9.62666799080091	-3.9466575462529465	-41.048586448633074	-22.58381074829615	8.746067802747158	36.106212300791775	6.363658398170716	-42.57880738210815	10.38946210819303	-35.689602983697604	-8.642390300652215	10.563222338919363	42.017421720590164	9.39320079693489	2.5906479907230073	-30.248163232733685	-20.97429418155745	27.98697288385187	-4.446831098253782	8.270106393022342	14.91536687920699	0.19899315579923146
229	-59.166666666666664	154.16666666666666	6.417531338598327	8.166666666666666	-57.344854025648	8.342829050503939	0.8816666666666667	0.9247400387272152	0.9404747426878801	18.240604257644627	23.467788032047924	21.60254239930458	42.82456120242635	48.86109783593654	1.6988841058883675	-41.7055264236225	-14.4708175810393	33.65009175265299	9.671646836121084	-3.956514986770773	-41.398821624027704	-22.476770958404302	8.816062728022617	36.21568079543668	6.433519564205257	-42.451445817425736	10.37923490987509	-35.727032808857125	-8.76979266475527	10.52968567342157	41.73692654851623	9.149138185604526	2.2334201821074076	-30.257990843806535	-21.06848623711894	28.053449385554313	-4.537179950408815	8.40697487658089	14.82892762554728	0.20406299325638205
230	-63.666666666666664	166.66666666666666	5.993266894185162	11.333333333333334	-58.92530718590266	8.152975739681452	0.8726666666666666	0.7782270658260905	0.9354399210010987	18.51169721745067	23.304662437182927	21.594805761458854	43.19984027884794	48.99153425785746	1.803374170869982	-41.88422862132492	-14.25482388952128	33.55018266703092	9.729315511358275	-4.003265632926238	-41.258049339954724	-22.185750332483515	8.674491083986394	36.084801501228995	6.362904509356267	-42.730682257127526	10.725413374176599	-35.623947776040204	-8.796802320700548	10.72242639657254	41.63423359558228	8.992327054732986	2.140637376565873	-30.708953634756785	-21.149035382288634	28.078901391836617	-4.733313824590847	8.466604035118642	14.911474366070696	0.19848682424000694
231	-58.833333333333336	166.66666666666666	7.560367597573507	8.666666666666666	-58.90231372276033	7.731268670171144	0.8823333333333333	0.9074070189236286	0.9456587280798803	18.142030355462865	23.512245377051286	21.906676830264185	43.297229974588205	48.73495837227504	1.7036163080146558	-41.62529596279936	-14.552487987418797	33.537623391298716	9.286583079537898	-3.480815085627877	-41.5185786909524	-22.24652448516217	8.83954303152638	36.14899355307786	6.274098258984071	-42.820841127232605	10.398027903880685	-35.94034597561081	-8.612986358922418	11.080449068412863	41.88550887311701	9.163780602780017	2.2502274941270657	-30.64925216942921	-21.112327940429612	27.69050113842735	-4.409553089195645	8.304533375619897	14.445229289848678	0.19448359211669122
232	-54.166666666666664	166.66666666666666	4.966740676677223	9.833333333333334	-57.71840195873691	7.936225689773054	0.8916666666666667	0.8548925061185538	0.9489133584279993	18.411255494967442	23.563177239730013	21.904602728396632	43.08183546911334	48.7795464507329	1.6993511346689831	-41.580346805552516	-14.623308475718083	33.46989476837103	9.107355428862283	-3.7492359978168697	-41.507201156484285	-22.030619664020936	8.867489189198633	35.88453537862524	5.992962280463292	-43.101326923027095	10.349838005912925	-35.780018610958415	-8.709285357917343	10.995326876461823	42.09774806754687	8.803475472168579	2.313817242718217	-30.88727483198264	-21.361601432340585	27.947833711573264	-4.336100502400044	8.254861670491668	14.449100445393242	0.1929754199449215
233	-47.166666666666664	170.83333333333334	6.097114436681882	8.833333333333334	-55.08046813571935	9.32285106420346	0.9056666666666667	0.9324381462488941	0.9533915396986917	17.965507833048342	23.43996116081188	21.395647413862438	43.42195562706587	48.70260177497331	2.0272236553637875	-41.890585577317964	-14.570579958686768	33.6922997481633	9.240361736718965	-4.157963874422825	-40.947449949893894	-22.1269437101079	8.79820198244937	36.22486123524411	5.676219775044402	-42.94896873344319	10.73219288429364	-35.745629449128124	-8.7609229967193	11.372516165196439	41.94219671156168	9.00898082340561	2.196630850893485	-30.977589215779556	-21.802540682922103	27.76060626350554	-4.318392768965428	8.314140562143507	14.627547376248344	0.19681665922418343
234	-55.333333333333336	162.5	7.175454071956931	10.666666666666666	-55.14368443512285	8.771427090021284	0.8893333333333334	0.9349725714003245	0.9434360671150048	18.175698457392464	23.588388208123195	21.024264228350273	43.160307667031105	48.732502488256586	2.043230471715554	-41.96685389123137	-14.261033166284948	33.472650335908256	9.50790828404271	-3.8332438223689347	-40.91805459475604	-22.225514683330083	8.738526360525428	36.63511704757563	5.644189685042164	-42.75703795665798	10.724317104853242	-35.52742116514914	-8.755414501858503	11.463152631119405	41.96510410270953	9.026949185210238	2.158444764032745	-31.07560371259378	-21.706033356757885	27.971811378143748	-4.184792615689566	8.233006269439583	14.571547287976525	0.1965750891988853
235	-58.833333333333336	162.5	6.336735970983362	12.333333333333334	-56.06609665967547	8.643092204705896	0.8823333333333334	0.7541374253752834	0.9431602684823538	17.982319425112046	23.445380363618593	20.908997449146813	43.500266930251435	48.84955552222174	1.9842594359805055	-41.74114422015176	-14.210756519912554	33.38043435865036	9.515329407261728	-4.0987837529466855	-40.8332403377247	-22.053208935493313	8.39089618629579	36.58129602722313	5.705235667040099	-42.736558053498875	10.41167818804605	-35.644741874190544	-9.079870989877563	11.502259035741917	41.99454761845519	9.223246524966246	2.3749957882901875	-31.313456558204916	-21.85901196063946	28.15511929882616	-4.1501109449007805	8.55112236633364	14.369929512272355	0.195155176541615
236	-66.83333333333333	162.5	5.6910432226134375	9.0	-58.75790582808993	8.895005092914447	0.8663333333333334	0.8728687887893876	0.9335622820019761	17.701667161517296	23.32883761692006	21.362454731920664	43.763330675063024	48.839218243043	2.0849181570219204	-42.00735925548849	-14.689833703366013	33.896966992768824	9.312965526237901	-4.175020501276339	-40.397282856058666	-21.913523295999546	8.462128772434722	36.61119296597367	5.201940889914829	-42.62500247761028	10.613947188510506	-35.79820238741123	-9.085202029851994	11.498206129071288	41.74766509761498	9.093986652233404	2.6145242767812538	-31.40753691152643	-21.755038620140798	28.523582235746662	-3.980495383347176	8.208393057662162	14.289612302050974	0.18998475959140024
237	-57.666666666666664	175.0	3.2473384206407254	13.166666666666666	-58.48509603773412	7.874259899633185	0.8846666666666668	0.9395247489490653	0.945995713795012	17.690742385294378	22.723918037754917	21.17669343911441	43.56685181721372	49.08158955260717	2.585944725963231	-42.13057403846513	-14.387418325423628	34.1677447202726	9.089663376221257	-4.145518299288345	-40.54880672087666	-21.82903924278993	9.005111128010494	37.384134067259545	5.467229071295588	-42.59026472501214	10.5812156706422	-36.20728171952419	-8.910952221658937	11.425345417450096	42.154137542210805	9.03719549407656	2.072864862139244	-31.686280930430193	-21.905957253530897	28.54826767985989	-3.883708458571464	8.094850439714012	14.650435365484553	0.18434279342085783
238	-58.666666666666664	170.83333333333334	4.831284872006395	9.666666666666666	-58.530488694967254	8.49475753839433	0.8826666666666667	0.7941325601416062	0.9499981374833465	18.023395598724964	23.037884131805118	21.402095231791098	43.63610843712247	48.81649628371023	2.528884091561489	-42.163641543994984	-14.435072587753057	33.99769932810353	9.052358232035594	-4.269112284610816	-40.476251992884684	-21.6671369726853	9.144942256049571	37.33154124863949	5.54445261220816	-42.524196752479995	10.683740655360655	-36.332093944955844	-8.814262279861273	11.533642399888546	42.10273497487185	9.146967582714	2.250978358124222	-31.780311243491802	-22.141487798957247	28.553105677831635	-3.8356081534176822	8.032748170024801	14.421735518230456	0.19206267327971735
239	-62.666666666666664	162.5	5.897811396037615	10.166666666666666	-59.5645331878921	8.31349404577402	0.8746666666666667	0.8646562751617424	0.9379376958522382	17.93829817091923	23.109551764861394	21.323547030512152	43.56270047785014	48.83472503663121	2.4330855760265284	-42.278467103849415	-14.471173753619272	33.953145642684326	8.992501508977421	-4.273100672672123	-40.3859859376284	-21.62822959212002	9.206774275560175	37.3184473538629	5.382000218357002	-42.495168724709316	10.71748463542939	-36.30582441687405	-8.82566048382225	11.370916095257597	42.0734957711921	9.310084038149515	2.3919298953136527	-31.73331159277099	-22.22823473271087	28.60795129419743	-3.85123447117334	8.081359152713457	14.38240209033735	0.19556857388161453
240	-51.666666666666664	175.0	4.580993487756852	10.666666666666666	-57.59006655758574	7.998216239315354	0.8966666666666666	0.9088340395110253	0.9459850690024881	18.048167348111328	22.93753538692128	21.350654077809487	43.555895390813035	49.210159642211686	2.3845523030672546	-42.536800110873415	-14.45469174327075	34.211144513863836	8.848706312053858	-4.531029412605584	-40.18431948173707	-21.559272878778796	9.081508831119109	37.20277069688933	5.40393088495865	-42.51007648881245	10.855565460507377	-36.13445637383904	-8.749834753833131	11.367649295233404	42.10875170890427	9.372065708089703	2.2172956289923764	-31.817041892156972	-22.54301930051365	28.656360763538782	-3.7095865200919422	8.379488507548075	14.370099257085359	0.1964249695622123
241	-50.666666666666664	166.66666666666666	5.9904021050445735	8.833333333333334	-55.85921658485597	9.232747018074868	0.8986666666666667	0.8532866791593512	0.9477505397532031	17.813132217184968	22.89670160371936	21.1023288390015	43.74826771011611	49.350173728631	2.3011585296095785	-42.491595129766054	-14.435478278698909	33.98134085900982	8.87264745567675	-4.336650240105005	-40.26243955603785	-21.716919328268318	9.208725153811047	37.37001717336506	5.325665303037042	-42.566949356059645	10.788164030100031	-36.233541953703075	-8.496754645946242	11.563062998593447	42.214519881993624	9.739628754110145	1.917332791280672	-31.503643741154303	-22.392959049019655	28.84441883416525	-4.0491527212528435	8.702746417839222	14.414900902037141	0.20261242792483672
242	-67.0	166.66666666666666	6.004868980468338	8.833333333333334	-58.64441243864198	8.199345667800914	0.8660000000000001	0.8563385452653717	0.9392550206947008	17.337448255851488	22.439308407225834	21.497110043011315	43.67996203421392	49.08308725373019	2.0320064376883153	-42.264379095230076	-14.479477076708667	33.94961421321865	8.772879995521691	-4.3822394088411665	-40.40574501312275	-21.732215683160582	9.353970598614026	37.11723458666031	5.562861989625363	-42.23538345201207	10.93887989348331	-36.2233077643456	-8.289989478781013	11.365752364489252	42.201315919498434	9.380844014247113	2.4569836742198943	-31.44172979498689	-22.16044165902993	28.660740503205055	-4.353449262063054	8.667186042185486	14.49553837405739	0.20579666072257788
243	-53.166666666666664	170.83333333333334	7.045955621146594	8.833333333333334	-57.27497599564815	7.814859661597166	0.8936666666666667	0.8694280127973415	0.9523682341680756	17.461373872261813	22.442806936833435	21.10961677285562	43.4282096347445	48.95334496936103	1.9698495127893232	-42.24821968116523	-14.25027321652238	33.96975409169684	8.811598034966488	-4.403513349528349	-40.494152915515315	-21.63650349001429	9.555817649535914	37.241341252513	5.427331314465447	-42.276593807661584	10.867301645569174	-35.93111799882095	-8.390878122589825	11.416570820981386	42.2091195527766	9.562386997534988	2.7216261536288076	-31.39690034010939	-22.24766030635068	28.584510430456636	-4.473590783387833	8.967460552902342	14.124756012361368	0.20757928748121143
244	-57.5	158.33333333333334	7.503370608568424	8.5	-57.33123199673611	8.111605993917868	0.8849999999999999	0.8073285362228786	0.9452963764965866	17.849048450209853	22.83551961860672	21.196908181583005	43.67430674645122	49.17146271147274	1.9240616666810972	-42.17198221658946	-14.168876809331117	34.10602167166058	8.919017073820571	-4.464809236325225	-40.84011898526663	-21.89454342167848	9.439613224929468	37.65597871087486	5.323180932334995	-42.03457748131718	11.169754092227906	-36.0037167558822	-8.453894045306344	11.444234147983854	42.10384793021611	9.564835613935504	2.8051750500996064	-31.282121393480352	-22.42049737917716	27.984975676461783	-4.471526282069083	8.922366541676753	13.898234107246326	0.20827497817359944
245	-47.0	179.16666666666666	4.52322872287402	9.666666666666666	-54.74842399755208	7.222041246146049	0.906	0.841367230288081	0.9519432100013151	18.104100247351756	22.696849661942082	21.31458142855837	44.43732176790649	49.05384638787597	1.399547676409111	-42.28776855507803	-14.318274298497252	33.81218508486017	9.086281516609946	-4.222507948669414	-40.780817062602964	-21.832133006703824	9.67244791195882	37.61583075734025	5.663214054927221	-41.87946666300421	11.001177606636295	-36.46099943496288	-8.702689562262465	11.19244346371212	42.43993188818201	9.46625314271273	2.491671091068719	-31.581860412566293	-22.459648755671854	27.930947550291556	-4.362813523965674	9.130143912597916	13.455514144801457	0.20522065326642713
246	-62.166666666666664	162.5	7.197013038165712	8.5	-56.60298466483072	9.435491541730167	0.8756666666666667	0.8117992432794514	0.9381763604062111	18.26690586985054	22.49823167333431	21.488584777741984	44.45999490683574	49.084360012443106	1.5727324644068728	-42.501865432971904	-14.200311555357109	33.85855559791462	8.723053135788046	-4.071715724238133	-40.64738599651252	-21.84053068493997	9.742681034374264	37.65214617161905	5.667433664939637	-41.93672370726413	11.434155050997616	-36.53671222147716	-8.797882456465443	11.3576862588504	42.521049988998286	9.552273036901072	2.6969183854281638	-31.556345125945885	-22.462200121424782	28.25357216401615	-4.577846925195738	9.149540825018162	13.456103782774887	0.1995913608586909
247	-57.333333333333336	166.66666666666666	6.714874711469004	8.666666666666666	-56.785571831956375	7.72797332110341	0.8853333333333334	0.7986397652312937	0.941410286131727	18.777495028256286	22.275233917401465	21.67655508518241	44.55190246098767	49.077438596636675	1.7750348757359218	-42.765454348668385	-14.663387005245575	33.739905128057366	8.624962117238477	-3.989842734159309	-40.35332263381791	-22.45513585344151	9.480607847912522	36.95555012528215	5.544034089538933	-41.88419181861139	10.764385415757125	-36.52269022420037	-9.217642845206955	11.49711518226823	42.518144239409224	9.546333118335367	2.6145911420656693	-31.201277789383692	-22.302818509976383	27.73547252169999	-4.653386135292919	9.38124285209264	12.91667537602227	0.2134055626674287
248	-66.33333333333333	162.5	8.012539334081414	9.5	-59.17251220730061	7.675286100579726	0.8673333333333333	0.9167091347684134	0.9393305203111749	18.768321775539132	22.108404003649632	21.534721914267084	44.65965347082979	49.41177159920342	2.033339024099591	-42.92088790067729	-14.482629633765319	33.54569142764628	8.332406573651204	-3.7972305441540395	-39.994298467707424	-23.07972338707515	9.35562856190857	37.009671530718606	5.298310358604398	-41.97269129769537	10.628741097951549	-36.58527314779462	-9.074386572449907	11.315297088686611	42.51881052008625	9.51991057021236	2.5477090533085454	-31.382382406415513	-22.11011333610804	27.279659024602672	-4.926739085912898	9.60606852548852	12.938411296513857	0.21626666090466523
249	-57.666666666666664	162.5	6.619423358097477	8.5	-58.79605082214213	8.273245882822485	0.8846666666666666	0.8897743126564445	0.9434366989209861	18.589103089087637	22.08601408676581	21.370449756055216	44.690362588796134	49.124341342111784	1.9926626404039893	-43.085826594684384	-14.40640002465972	33.43527115382647	8.10561268514335	-3.76621906033802	-39.973814204523755	-23.33249782410358	9.458915667015935	37.147668277543296	5.146014754598998	-42.0520809650111	10.899739284931185	-36.46897508159681	-9.024692633918646	11.403330544718361	42.2427030764906	9.780257069732512	2.2539862420432675	-31.711211274454744	-21.81682413423673	27.412870077761024	-4.8328792776789005	9.45129513713343	12.744949715481447	0.21120723784333684
250	-55.166666666666664	170.83333333333334	6.17083079943566	11.0	-57.88870478327326	9.406998186711784	0.8896666666666667	0.9268934075199097	0.9491056163259186	19.0559381610041	21.844026012470625	21.254898512385132	44.72751883000887	49.05712039265182	2.085892246149245	-42.92411430312092	-14.8168800763647	33.097326591494124	7.817862306350813	-4.10616115830645	-39.95904925673516	-23.50300255350494	9.578322196390204	37.35913522686586	5.293010451176007	-41.795411899522506	10.653256877599754	-36.47883083132607	-8.794731977875067	11.119502794196649	42.25527066935192	9.426333767988904	2.311026845907355	-31.986685231657187	-22.119742658078007	27.403913755561216	-4.5564609113371	9.269205668458843	12.904751755884707	0.22492977423496752
251	-57.5	170.83333333333334	5.856772614163916	8.833333333333334	-57.79152858745495	8.0712082760892	0.8849999999999999	0.944732930663536	0.9416793300616032	19.340859928350422	21.58949235191165	21.307256272834692	44.980232917271216	49.285721962542176	1.8532549628110973	-43.02895706686992	-14.754183929545704	33.31856794385889	8.100667865713673	-4.358984564768934	-39.91025812665988	-23.45362269876177	9.784126830511157	37.84035792203841	5.097405943499736	-41.86547339783703	10.686300572849374	-36.4888474845005	-8.74801449605913	11.645590823450076	42.260179745379546	9.34867420800235	2.322097590424843	-32.13628179012576	-22.21996393629943	27.45156297748551	-4.7855406061452035	9.712554287419112	13.04876858542059	0.22379236855396875
252	-49.833333333333336	166.66666666666666	7.510780257547125	8.833333333333334	-55.80197977392455	8.426817597661872	0.9003333333333333	0.9157106772165392	0.9488951724542645	19.466364635976923	21.69752460272781	21.228715078272383	45.035670299953985	49.3245940045949	1.9700346208377144	-43.21616425863191	-14.750066666538213	33.570287540403754	8.074804669233677	-4.333015605041483	-40.12963188350063	-23.595056842465837	9.821644112507945	38.05917892982952	4.623255718079345	-41.747537213787496	10.811743263410834	-36.66493524922085	-8.706326519847787	11.452056756210911	42.17694480185983	9.36197860376614	2.2784964356717605	-31.93133476071989	-22.09356792828585	27.24299952792606	-4.76597432186283	9.793014830609568	13.016978023866061	0.22529510367968364
253	-62.0	166.66666666666666	5.5923102085694625	8.833333333333334	-57.35148483044341	8.411243829420705	0.8759999999999999	0.8417925272065631	0.9388787330097629	19.47808409419906	21.82844847774238	21.408022656398256	44.99761175043701	49.389852166596604	1.7595357062785508	-43.02606921042646	-14.707113678448904	32.99104675759755	7.950209701590821	-4.169716993935559	-40.38738116074223	-23.51283438747678	9.993980430138702	38.21705815164772	4.555139882294985	-41.789289236596076	10.50798801291207	-36.815484432410415	-9.03241501380377	11.607001543505548	42.114959459886876	9.135625230965477	2.236791233410592	-32.19468305972164	-22.12915486165585	27.31997462668868	-4.7572400127593735	9.645539259151695	13.087126001046025	0.22069548524997637
254	-66.83333333333333	170.83333333333334	7.138140974455292	10.5	-59.721946956165894	7.407292175587945	0.8663333333333334	0.9235318127110016	0.9362952779071065	19.187949464272076	21.24253660269726	21.518987029519383	45.23005229014201	48.81975404503656	2.1899000224781657	-43.25930209611369	-13.542914377397452	33.83049400533757	7.605863567172124	-4.975585668392234	-40.38667974062383	-23.878324039189536	9.833233524560086	37.32695011370312	4.558735097041871	-40.898908645357864	10.004778643642362	-36.78761430761342	-8.986438934736308	11.82893907130539	41.6058067410996	9.363494599932555	1.6437728075625906	-32.29146861045504	-21.902417798561626	27.42623255291988	-5.2874932812542355	9.48277393342018	12.847571034925751	0.2133600455417342
255	-60.333333333333336	158.33333333333334	7.025635213954627	8.833333333333334	-59.87479355045776	7.916178074323905	0.8793333333333334	0.8736886309291026	0.9364067428853106	19.513978877361197	21.565999723779903	21.65241209362528	45.384620809902785	49.080637705654595	1.662163885079357	-43.38536898956526	-13.309535074156242	34.0529210708638	7.919060808793748	-4.756199334485828	-40.706251094242226	-23.96780051025659	9.608515150485834	37.85043439581509	5.359142298197487	-41.22055468548929	9.627209103287806	-36.814839057453874	-9.18469904285246	11.985168099412823	41.9566871633239	8.737139376083363	1.396422213206837	-32.53264003710072	-22.0965953503667	27.638402531188262	-5.067394538400701	9.392144288485778	12.548047435497663	0.20972817548679923
256	-56.0	175.0	6.676471656710433	10.0	-58.90609516284332	7.422066363395814	0.8879999999999999	0.8747414323083252	0.9472097804651307	19.42869232708504	21.41658338400034	21.14012622527588	45.3578498433289	48.913878121914145	1.46084605804404	-43.3599519976587	-12.752900074491313	34.21900143489381	7.3508894921495935	-4.547175484283703	-40.496139650982364	-24.059618408004344	9.766344592297031	37.62654567488084	5.620679948522161	-41.380400916636326	9.756776732531383	-37.3328469452313	-8.811818858353847	12.067714674900694	41.84971856402325	8.562026258620447	1.066328904256018	-32.654944410652824	-22.345413500610626	27.472093072040323	-4.942687100874668	9.579973493069216	12.909696927377807	0.19902570349469922
257	-59.0	158.33333333333334	6.851063499532891	8.833333333333334	-58.92957137213249	8.553441206573321	0.882	0.8984957604666626	0.9440375264103403	19.53270184091965	21.55095693341212	21.06521954547555	45.118145483495866	48.86160265654208	1.4265910108317257	-43.11596356037111	-12.68174155967194	34.33677582180543	7.339073310919162	-4.547391667243801	-40.26530312663382	-23.864674738332717	9.648308960052116	38.030272542226264	5.936637442261894	-41.69152093847197	9.594059384190714	-37.63506540666259	-8.746828519644906	12.179488357221672	41.78410011721883	8.422810268017644	0.9236943419414102	-32.62758763632709	-22.336196346654464	27.227483099354032	-5.172207012768565	9.449488405303493	12.660462806015888	0.20506960226870072
258	-59.333333333333336	166.66666666666666	7.931701990344343	9.666666666666666	-59.030511862432704	7.534880431675201	0.8813333333333334	0.9248607981514835	0.943377791367479	19.733436882833676	21.596241685762806	21.050828187759816	45.100459901812606	48.782554889478654	1.3730687285837726	-42.91767846768873	-12.52253994202346	34.26487895969324	7.531038879178637	-4.558891107314568	-40.423136769914855	-24.04871231014357	9.451079860581293	37.758296856131885	5.857667560855723	-41.68435459161785	9.6885359739699	-37.567503043616654	-9.101833179582528	12.344983447043042	41.6160133080278	8.680217858835006	1.0207697587431954	-32.602650418753825	-22.59824825291856	27.188349722113706	-4.804528496130222	9.42264784041722	12.586520486944503	0.19888059441469302
259	-61.166666666666664	170.83333333333334	5.053146445614049	9.5	-59.56455056349119	7.911278038060499	0.8776666666666667	0.7681247424935643	0.9429561984272182	19.566304981992076	21.566327263777126	20.899768029989172	45.33215863426393	49.06293538973687	1.29700309587226	-43.046934542601335	-12.615139890150123	34.29871433547779	7.408986982998092	-4.7001621489002305	-40.502665238323466	-23.880838221040705	9.23347926647076	38.30939463332399	5.96402025641695	-41.68382627639988	9.54583855147487	-37.21080074303605	-9.045764959113042	12.53699717509157	41.84426255826714	8.687837363873786	1.1475687525999376	-32.61856566348586	-22.795167870740187	27.490816610411947	-5.426708714978279	9.553218079749618	12.241719806564745	0.19968910311705135
260	-61.0	158.33333333333334	8.366373879841246	8.333333333333334	-59.92341292261839	8.525340441696414	0.8780000000000001	0.8670869290594273	0.9401064496428079	19.545742935124217	21.666346054285647	21.062149118384294	45.34231228748499	49.24875058547203	1.2492308942877615	-43.08434535458377	-12.490001702045406	34.24213516695519	7.208910611467661	-4.734396488572571	-40.73398299038759	-23.876881783047317	9.089611394781127	38.32922562886984	6.0203613129527	-41.80299336331989	9.482953075164467	-37.27262319305955	-9.108606017761335	12.29007519868142	41.90894178735728	8.584702152444365	0.9752286012151926	-32.79759310901958	-22.86929165854641	27.41314720281235	-5.680730907242001	9.628415865445819	12.311918908618475	0.196379013064778
261	-54.5	166.66666666666666	7.835136156982695	8.666666666666666	-58.567559691963794	9.352863815962474	0.891	0.8920642683216538	0.9493554072827767	19.82223734972574	21.963882838840576	21.294364276173603	45.614241311615515	49.12220664354341	0.8613795332127829	-42.80102280912723	-11.930705356074563	34.11756678031716	6.662604114730391	-4.885401168519383	-40.97806210579085	-24.444238264411446	9.305737746352754	38.61802731825579	6.3180879264624386	-41.79354601682136	9.609485217333013	-37.720985081336565	-8.933363105110201	12.033602931469469	41.780511877132504	8.613541226364816	1.036279324933808	-32.31627403280556	-23.185583001237987	27.83903797450213	-5.747954419983854	9.301802190503086	12.48124698609747	0.1992136571431799
262	-59.0	162.5	6.7253449640772525	9.333333333333334	-58.675669768972845	8.047866598607348	0.882	0.8235598357866899	0.9426608948792988	19.724144614068106	22.00765029798028	20.985422390167827	45.250285369809575	49.34708204780091	0.8632490324210925	-42.67739143042287	-11.877858063831908	34.45084999331469	6.73371454017087	-4.7480463699261986	-41.11678040713475	-24.3343216019302	9.350301017466451	38.78699948258869	6.361434858129741	-41.99118094901896	9.618410360815343	-37.538610198679194	-8.854510441145099	11.829923457989928	41.1622393627299	8.623873470323026	0.832223452488093	-32.850129223709544	-23.24576933703165	27.96734168843315	-5.647856807901502	9.417325320306757	12.648111910992451	0.19985735062995424
