epoch	reward	protected_cells	budget_left	time_last_protect	running_reward	avg_cost	extant_sp	extant_sp_value	extant_sp_pd	coeff_0	coeff_1	coeff_2	coeff_3	coeff_4	coeff_5	coeff_6	coeff_7	coeff_8	coeff_9	coeff_10	coeff_11	threshold_0
413	8.0	200.0	11.802733854187602	10.0	7.981861015915134	5.956694647141344	0.7963333333333332	0.8503325072087827	0.9056106410978443	1.0318121255622226	4.0164396906879585	-0.28541642166092623	1.5036574135088512	0.3428761067454972	1.1488538277325502	-0.6336485222690272	-0.3637272342751645	-1.988674031223108	-3.5092581817748205	-0.4789658256681286	-2.205678782186862	0.44638743204662623
414	8.0	200.0	12.62046948730795	10.0	7.98639576193635	5.656134261419599	0.7653333333333333	0.845939515277804	0.8909068735016846	1.032139302580416	4.016718781943164	-0.28574949377234593	1.5034371450596058	0.34290650982122817	1.148537923315856	-0.6334511549896967	-0.3640712744887877	-1.989173550474586	-3.5093848763079176	-0.47915439753418826	-2.205898722081242	0.44640228822001493
415	8.0	200.0	12.069183755225234	10.0	7.989796821452263	5.715593852685192	0.8116666666666666	0.8749677600976472	0.9041517223046088	1.0323744620015616	4.0164083120194265	-0.285700770461193	1.5032129672215298	0.34274101227259063	1.148564769562689	-0.6333643267148735	-0.3642781723410483	-1.9891174290841185	-3.5094143480399076	-0.4794295861510983	-2.205881517160492	0.4464186783957243
416	8.0	200.0	13.484204745353033	10.0	7.992347616089197	5.496486044188761	0.7723333333333334	0.8433947396741471	0.888407325544805	1.0321570482377547	4.016768383969621	-0.2852943753772243	1.5030767616783176	0.34272483014320276	1.1483918599851688	-0.633487711410264	-0.3640496362570947	-1.9891217743123608	-3.509394639299448	-0.4794959154122135	-2.205998993157422	0.4464157814082685
417	7.833333333333333	195.83333333333334	13.479449414134477	9.833333333333334	7.952594045400231	6.162082521111389	0.8160000000000002	0.6420948302128276	0.9153979871887103	1.026021014711328	4.007976042221738	-0.30213626444897834	1.5127040477666154	0.33982326772483884	1.1614721402637764	-0.6135993644361797	-0.3606453503790388	-1.9898054532240945	-3.5040012126381783	-0.4870627681574646	-2.1932363444063063	0.4464002477277611
418	8.0	200.0	11.490433923019111	10.0	7.9644455340501725	5.943372357247597	0.7766666666666667	0.7362103192169406	0.8912726268136089	1.0269936029373143	4.005038368726458	-0.30338688520471596	1.5129673952625937	0.3401399382628479	1.1615576126456537	-0.6139361806663773	-0.3605884459868186	-1.990105243178863	-3.5020942654941867	-0.4871293662520982	-2.1932898495965714	0.4463569080993455
419	8.0	200.0	13.15462293728944	10.0	7.97333415053763	5.699215092016979	0.8173333333333331	0.8103596771276291	0.9100391401708511	1.0260893113349696	4.005389844529513	-0.30381339856192674	1.5125325851008853	0.33962068368880505	1.161036530540922	-0.6138259638439149	-0.3600077907509938	-1.9897608122012693	-3.5028632415138787	-0.4879669215249131	-2.193314006451565	0.44633356830960635
420	8.0	200.0	12.466406479651837	10.0	7.980000612903222	5.598187896469852	0.8083333333333332	0.8046600811883665	0.911847218623229	1.026156481714401	4.00477774752327	-0.3041155128105065	1.5122386659451414	0.33982751471065953	1.1615972597439965	-0.6134673106420551	-0.3596952094477935	-1.9898304028499134	-3.503186111428094	-0.48821299724415906	-2.1932297042132816	0.4463095739729441
421	8.0	200.0	11.94731297279908	10.0	7.9850004596774165	5.882195741072391	0.8196666666666667	0.8703493270467085	0.918682703756008	1.026435271319354	4.005145365335342	-0.3038351984985001	1.512440631314088	0.3401109411965168	1.1613860204446134	-0.6133634823449852	-0.3594872327637301	-1.9891493711721426	-3.5031212282192885	-0.4882489474015591	-2.1934635113895875	0.4463136523691223
422	8.0	200.0	12.839077137035147	10.0	7.988750344758063	5.4553143233120025	0.8079999999999999	0.8676329491486707	0.9072427087195442	1.026810274589485	4.005126300745943	-0.3037440393021985	1.5120512780117636	0.34001122167974146	1.1610112395375516	-0.6131667319451738	-0.3596774938739473	-1.9890047620486484	-3.5030020966587947	-0.48841427646845403	-2.193547200985226	0.446303932108974
423	8.0	200.0	12.192822466865492	10.0	7.991562758568547	6.070055800282636	0.7853333333333333	0.7978560291745334	0.893983176042588	1.026825909567945	4.005165292678275	-0.30352980280854014	1.512129396219809	0.3400164132569902	1.1609815015674458	-0.6131028855876494	-0.35959945193865633	-1.9888789052643414	-3.503115856232187	-0.4885612816634304	-2.1936076702385385	0.4462969180272092
424	8.0	200.0	12.442639561511683	10.0	7.99367206892641	5.7559261300770315	0.8053333333333333	0.7606035777196499	0.9069105916269118	1.0271045068455025	4.005093338568398	-0.3036552840250982	1.5119757330729142	0.340183179553235	1.1610413166777414	-0.6128975143203194	-0.3596040486751418	-1.988744043425251	-3.502956043250167	-0.48880839154411104	-2.1936718857587456	0.44629405341236034
425	8.0	200.0	13.2815201821307	10.0	7.995254051694808	5.509514740517173	0.7760000000000001	0.7248937438976735	0.886270284950959	1.0271364841452109	4.005171635321888	-0.3036553738419598	1.5119776024597635	0.3401337469804211	1.1609776609519045	-0.6129254034697372	-0.35952425251062614	-1.988804319265278	-3.502947446343054	-0.48907798102664085	-2.1937876938386416	0.4462954671326059
426	8.0	200.0	12.393360818667263	10.0	7.996440538771106	5.736682837504294	0.7756666666666666	0.6886137911497586	0.9005871966447588	1.0272106721569978	4.005268992680029	-0.3036893005312111	1.5120302019768546	0.34008159905328056	1.1609880930156875	-0.6129936854454295	-0.3595449789455401	-1.988772700620852	-3.5030044603250623	-0.4889970417848015	-2.1939538649198056	0.4462949433611343
427	7.666666666666667	191.66666666666666	11.856845077239257	9.666666666666666	7.913997070744997	5.884332360574336	0.8109999999999999	0.886428940786281	0.9054248353036716	1.0195809230804609	3.9782661268791872	-0.31435105792499773	1.4725443398322962	0.3579829937420095	1.1679704801804223	-0.5972556265800294	-0.36260053706960366	-1.9537646638539532	-3.4668339882792063	-0.48100003816365783	-2.231913687901717	0.4463222616601756
428	8.0	200.0	11.492704523874119	10.0	7.935497803058747	6.196364827734411	0.7986666666666666	0.7412561178528582	0.9149281720561961	1.0184639283598456	3.976110933608311	-0.31630072270204657	1.4709755472349608	0.3594812721214259	1.167003860009194	-0.5978412849152498	-0.3641651894777061	-1.9529092930890992	-3.4666850603754398	-0.48181273204050423	-2.233248336555797	0.4464013297894864
429	7.833333333333333	195.83333333333334	13.279505694543792	9.833333333333334	7.909956685627393	6.1454283422705585	0.8006666666666667	0.8188213782419741	0.9055406963148789	1.0098590422077465	3.9688456185149055	-0.32067747790499007	1.4819723260009836	0.3641542016873127	1.1721244331026177	-0.6034444527906545	-0.3622288026217688	-1.9403999563955865	-3.4612943735046326	-0.49730265825579006	-2.241740133231735	0.4463290883142415
430	8.0	200.0	11.95453510430329	10.0	7.932467514220545	5.848646238223492	0.8176666666666668	0.6843138893715485	0.9127138044898732	1.0112190103588277	3.969605396901301	-0.3200767806871913	1.4831409486051736	0.3649496459093032	1.1698548884330444	-0.6048164807823367	-0.36367911511599127	-1.940616424330767	-3.4602991345463976	-0.49882376814816526	-2.2410673865452373	0.44632514142772484
431	8.0	200.0	12.159927484450286	10.0	7.949350635665409	5.894105408360427	0.7719999999999999	0.7595708767577097	0.8908661921731915	1.0125965529917738	3.968834226473722	-0.3187688377357746	1.4829497859012444	0.3643183062865225	1.1697652448276057	-0.6048956284587554	-0.36189125360752916	-1.9415237531421683	-3.461763402311544	-0.49752747397038044	-2.239088754017713	0.4462866456983333
432	8.0	200.0	12.117752255933828	10.0	7.962012976749056	5.819218423708208	0.8013333333333333	0.8424231759913724	0.9098106219201701	1.0127356954214988	3.9701139148429694	-0.31782850623121844	1.4831261556731523	0.36389124297361763	1.1702289898232652	-0.6056551085944483	-0.36239496850453623	-1.9415578144260879	-3.459977060721652	-0.4977811560756781	-2.2377570246408864	0.4462980294099913
433	8.0	200.0	12.56441190482037	10.0	7.971509732561792	5.717752115052381	0.8246666666666665	0.7661334604033955	0.9213447072917739	1.0132659428178006	3.969695442632208	-0.31820265154968025	1.484060441901808	0.3632160891674835	1.1696883701717304	-0.6064555975982666	-0.3613315014480085	-1.9413017499663825	-3.460500861671944	-0.49851782214744134	-2.237999153343606	0.44630348296893035
434	8.0	200.0	12.774325921215427	10.0	7.978632299421344	5.553187460123077	0.7966666666666665	0.7442794384737471	0.9089904502801046	1.013994989007116	3.9695228392835844	-0.3185151837405733	1.4839285355600744	0.3633443552396241	1.1700905629956921	-0.6060678660282837	-0.36114260657981595	-1.9412717762138576	-3.460018482868507	-0.4983484031536073	-2.237650018937844	0.44630856879950775
435	8.0	200.0	10.994649547887784	10.0	7.983974224566008	7.473668726384479	0.7713333333333333	0.8103362898079468	0.8914354382966465	1.014097726500812	3.96936014917366	-0.318688572584774	1.4837888330719071	0.36362799878903584	1.1698882178406869	-0.6065856248628333	-0.3608158457798143	-1.941275872540662	-3.460445095756558	-0.49803750531740465	-2.2378394218028363	0.44630487435381233
436	8.0	200.0	13.631350477899757	10.0	7.987980668424506	5.385794113398359	0.818	0.9269728903595938	0.9108903957645887	1.0139632625826223	3.9695403837908416	-0.3182403359701707	1.4837377744085605	0.3632356613406757	1.1698336440267787	-0.6065660472176386	-0.3608752881801162	-1.9411438146178548	-3.4606715236842853	-0.49789115436831916	-2.237366239428455	0.44630784351304953
437	8.0	200.0	12.650285146443549	10.0	7.99098550131838	5.670316101658899	0.7770000000000001	0.7128180621324888	0.8946925543764105	1.0141648017963323	3.969326278840831	-0.31820766696340985	1.4837737235282513	0.36329277861596465	1.1698841951026726	-0.6066305513471772	-0.3608614033885007	-1.9412635971587557	-3.4606691836225214	-0.4979780867758909	-2.237207440736941	0.4463001932544942
438	7.666666666666667	191.66666666666666	13.213596670210002	9.666666666666666	7.909905792655452	7.112713759199711	0.7706666666666667	0.8040779497737073	0.8901554596217603	0.9920939210222623	3.9767397066127113	-0.2843675900791657	1.4729725458988816	0.38284790855653994	1.1983470761087174	-0.6076790759522502	-0.34436781602068356	-1.9428430861914552	-3.4473493688105337	-0.4826094900789911	-2.236586312530052	0.44541987797909677
439	7.666666666666667	191.66666666666666	11.273879529610204	9.666666666666666	7.849096011158256	6.878758591311558	0.7546666666666667	0.8636550677426827	0.8806006444268303	0.9761741980261284	3.937207511053153	-0.28950883820005346	1.4714186337751618	0.4053943490141822	1.2068070886974136	-0.6059497750479502	-0.3514471836576877	-1.9615477624271247	-3.419370596872754	-0.4923193040794569	-2.2340574147120877	0.4448075071637235
440	8.0	200.0	12.446874361421322	10.0	7.886822008368692	5.786993849216274	0.818	0.7904389384335313	0.9102867165581688	0.9780476583896025	3.9371084365858073	-0.295857179804492	1.4725440637713305	0.40793561709034926	1.2094276485734559	-0.6081027433964442	-0.3523861607133139	-1.96023658082096	-3.4215650844445085	-0.49120187609618543	-2.230623252874837	0.4446999103172115
441	8.0	200.0	12.529498227328084	10.0	7.915116506276519	5.7550167864410255	0.7816666666666666	0.7700738122564502	0.9000799678745395	0.9777386032594059	3.938961630866583	-0.29802006443588785	1.4730362795436338	0.40509683051408807	1.210446907002919	-0.6100748762901141	-0.3531169734619469	-1.9606840339099032	-3.422029122913072	-0.4905920195658151	-2.2310182172379647	0.44476929129061193
442	8.0	200.0	12.422932988971608	10.0	7.936337379707389	5.778741364353865	0.8056666666666666	0.8757942010698813	0.910371784960114	0.9786730092811932	3.939350060279569	-0.29770365883513905	1.472506887686012	0.4050715653105025	1.2103624283189542	-0.6116872071809326	-0.35242041469464297	-1.9614626860247517	-3.421364241631193	-0.4905468034163866	-2.229323977513774	0.4447589742232538
443	8.0	200.0	12.067142274512856	10.0	7.952253034780542	6.052198604091796	0.8053333333333333	0.8296398073178879	0.9077357514562236	0.9787806816272098	3.9381879737912953	-0.2985774530852196	1.4728115077382338	0.40496365041364274	1.2108243590724566	-0.612234158110623	-0.3523606171572887	-1.9620729544398663	-3.422326243280438	-0.4890630280156293	-2.2304211756915273	0.44473992930416273
444	8.0	200.0	12.966177883148658	10.0	7.964189776085407	5.61948632350823	0.765	0.8012148563501711	0.8853629655508511	0.978316648479711	3.9376560403192205	-0.29868547903121934	1.4733041009319667	0.4063942134552287	1.2113741541883265	-0.612161698372281	-0.3520475915763351	-1.962477924632003	-3.421902852773296	-0.48940612055312455	-2.230818631965415	0.4446927410509868
445	8.0	200.0	10.912715634100865	10.0	7.9731423320640555	7.335682753179692	0.7876666666666666	0.8350850269744713	0.9061710513410898	0.9769134542239092	3.9379568567826255	-0.2986551774030296	1.4733367183083341	0.4068703060382943	1.211068973789869	-0.6125022155728927	-0.35236296592487093	-1.9613384469166957	-3.4216397351985552	-0.4902805743449535	-2.2318282534478078	0.444680627573334
446	8.0	200.0	11.70572098847233	10.0	7.979856749048041	6.0015464862791825	0.8079999999999999	0.7935293803097728	0.9108442760278358	0.9773901468494585	3.938287427007597	-0.29867596884372954	1.4730407572310489	0.40665287133149247	1.2113889616151867	-0.6127620668038936	-0.35200407376010157	-1.9604724685967432	-3.422036493013077	-0.4901512311219304	-2.231606207121061	0.44467489267687366
447	8.0	200.0	12.092957046634437	10.0	7.984892561786031	5.785536853339537	0.7893333333333334	0.6403850977748772	0.8996117825332298	0.9775791118210807	3.938359641257197	-0.29815615825448766	1.4728534990901612	0.40651237607090385	1.211868541208705	-0.6127256986964228	-0.35190538829928475	-1.9608396198774523	-3.4222356016426585	-0.4904020710164476	-2.2311759498001598	0.4446680020288359
448	7.666666666666667	191.66666666666666	12.320279520647768	9.666666666666666	7.90533608800619	6.023744477486556	0.802	0.7240297213855843	0.9053535785073797	0.9550762821018483	3.938036960300089	-0.2840221189920097	1.4561653506513856	0.416262577098033	1.2256121927226236	-0.6133778394499629	-0.34298457339744687	-1.9599379168381719	-3.393950998343276	-0.5160879959689548	-2.224495518599767	0.4432804148094175
449	8.0	200.0	12.959455185310278	10.0	7.929002066004642	5.6976730644625855	0.7999999999999999	0.7782652456429916	0.9009148706816159	0.9545843371584006	3.9375818746009257	-0.2851241049507336	1.4541878502538	0.41512578626097263	1.2245954401586157	-0.6143230578379567	-0.34266591114754147	-1.9587491176383365	-3.395294686370349	-0.5169613407685959	-2.2276263960463853	0.4433296350651471
450	8.0	200.0	13.080771815411675	10.0	7.946751549503482	5.642927539794841	0.7913333333333336	0.7742176731972067	0.9023285389016281	0.9567103594629695	3.936819967413971	-0.28357839994632744	1.454571186864371	0.41370047698402806	1.2236146590138384	-0.6150425710813725	-0.34221209702966543	-1.9565209243952075	-3.394839352794738	-0.5189861254777672	-2.2268867558019294	0.44327258010865345
451	7.833333333333333	195.83333333333334	12.061735515243493	9.833333333333334	7.918396995460944	7.078763289495307	0.7829999999999999	0.8105638533921301	0.8967946738807117	0.9654627442853131	3.9289860206589724	-0.28208075926153364	1.4538503275034562	0.427535318355944	1.2306934357697306	-0.603590502787362	-0.3428540802866447	-1.945132165865455	-3.3851525208921633	-0.5168991794080517	-2.2164334390432345	0.4434463574159942
452	7.833333333333333	195.83333333333334	11.762662465884011	9.833333333333334	7.897131079929041	7.240271290045034	0.791	0.8130607193953386	0.9018509054044648	0.9563905030853829	3.9169966968199597	-0.27036289351228404	1.4435820787479647	0.4461577534339493	1.2346162556950089	-0.5873106189557001	-0.34700970527866026	-1.9280409944730001	-3.3814303746367997	-0.5157716327085238	-2.222166009749522	0.44334187893403154
453	7.666666666666667	191.66666666666666	12.375630713595056	9.833333333333334	7.839514976613448	5.49547165431319	0.7736666666666666	0.7830791915252794	0.8942803341423341	0.9578620472497875	3.9183383910490983	-0.24868629829385527	1.4239976411602167	0.45481657735315145	1.2484617523439108	-0.5881780249907134	-0.3461187003867221	-1.8975795331132936	-3.3541389054320154	-0.5090744818589632	-2.2202686591360763	0.4426784044151324
454	8.0	200.0	11.982972673057821	10.0	7.879636232460086	5.822582983367396	0.8056666666666666	0.792761146189911	0.909916085443016	0.9576877305925826	3.9200942402249277	-0.2506734871885412	1.4250039190347192	0.45594116258027545	1.2471270479728154	-0.5857382759302008	-0.35237027904008306	-1.895242940708138	-3.3556847485545145	-0.5062768858701088	-2.2204648703055625	0.44301964475350303
455	8.0	200.0	11.35087168053473	10.0	7.909727174345065	6.040998771554039	0.8130000000000001	0.8139499705208743	0.9122594350288885	0.9575504712452304	3.9209329791903684	-0.25034978667984004	1.4239811179067268	0.4595212141603914	1.2510019137450838	-0.5874912948082188	-0.35059226374704117	-1.8974489601071065	-3.35557100086269	-0.5047730890299775	-2.2183313796663033	0.4429936390705526
456	8.0	200.0	12.724003987780222	10.0	7.932295380758799	5.57553962302628	0.7959999999999999	0.7717908016954622	0.9031724549533592	0.9584561030745847	3.920634531031514	-0.24847220678983084	1.422412026505872	0.45948623411027967	1.2500196145957556	-0.5872998553436807	-0.35159354704847245	-1.8954840418499772	-3.353113492667487	-0.504028279046266	-2.220301877959822	0.4429763826144208
457	8.0	200.0	12.499624601265586	10.0	7.949221535569099	5.858685591613246	0.781	0.7111311246636558	0.8937127180807188	0.9574782909434102	3.922377002531521	-0.24948686956023425	1.4232830412833097	0.4622330405691836	1.2504348262605625	-0.5886033872218668	-0.34970395469442694	-1.8962183408097264	-3.3544591327411624	-0.502687817404249	-2.220681732725881	0.44292871455567184
458	8.0	200.0	13.557771693813201	10.0	7.961916151676824	5.416689763748611	0.783	0.7745031535800987	0.8958894120363459	0.9574033131730629	3.9219902432601907	-0.2479316728595532	1.4238885181722376	0.46267574975725495	1.250407239428223	-0.5887869388162938	-0.35020823160582326	-1.896338904369939	-3.3548329028641914	-0.5027777338457121	-2.220820649806333	0.44292664551896327
459	8.0	200.0	11.833522855157774	10.0	7.971437113757618	6.240150386183409	0.771	0.8241141936623501	0.8855308975099879	0.9577396745662299	3.922294973651473	-0.24845826886899144	1.4249314044544417	0.4628747961806189	1.2513062865738631	-0.5882506739499493	-0.35005351854108946	-1.8957768679596954	-3.3546600759888237	-0.5023394756493056	-2.2199906454804577	0.4428867530860509
460	8.0	200.0	11.844003868418662	10.0	7.978577835318214	6.053227939210443	0.7876666666666666	0.7251204231102024	0.9002827561344476	0.957697090816035	3.92173720423434	-0.24836432466056316	1.4247475309539162	0.46267508156477555	1.2510925087367402	-0.5884073770222633	-0.3502943407311424	-1.8955012202286667	-3.3543266624428005	-0.5019361926424831	-2.219743988471109	0.4428915836675217
461	8.0	200.0	11.68615650046999	10.0	7.983933376488661	6.126051025174228	0.7513333333333333	0.7672148265705204	0.8902716655310169	0.9579162077354393	3.9218846150909834	-0.24880367336732415	1.4247635305266582	0.46239303518606684	1.251195360622542	-0.5884841089588209	-0.350259047025299	-1.8953915394569028	-3.35448459501744	-0.5018299884642536	-2.2193580100222143	0.44287970967619067
462	8.0	200.0	12.242075980587673	10.0	7.987950032366496	5.9823066236460365	0.8173333333333334	0.8218954629556672	0.9223054856706353	0.9582244094089363	3.9218377146218195	-0.24924201609554025	1.424916552862173	0.4625573737137601	1.2508699241303065	-0.5880647002911001	-0.35028201991366475	-1.8954664718044614	-3.3540011421547202	-0.5019754698280579	-2.219389996756124	0.44288201760251145
463	8.0	200.0	12.202993519400124	10.0	7.990962524274872	5.98023796253653	0.783	0.7366338038605447	0.9016388123017851	0.957825328816676	3.9220793362051336	-0.24913590789428705	1.4251016287797824	0.46274689615462494	1.2507421570726518	-0.5882609288635922	-0.3501600215282582	-1.8954800683464526	-3.3541110530882414	-0.501958691395589	-2.2194618627265457	0.44288446531552267
464	8.0	200.0	12.224069551285828	10.0	7.9932218932061545	5.817146083526116	0.7846666666666665	0.7876747276029156	0.8939244244311783	0.957895655903532	3.921867526002626	-0.24889622727425464	1.4250051154954777	0.46294689243327364	1.250769696906113	-0.5883999967672937	-0.35025906029944986	-1.8956051758455061	-3.354029461187974	-0.501976831000468	-2.2195535771376598	0.44288953746790355
465	8.0	200.0	12.632576607174238	10.0	7.994916419904616	5.711377582741392	0.7943333333333333	0.7815288899232984	0.9120734235209781	0.9578656770714167	3.921775815517103	-0.24885154418075317	1.4251154942834332	0.46303010618996165	1.250695557350147	-0.5882537789114631	-0.3501447742648329	-1.8957069560046318	-3.3542257959278796	-0.5019888768813501	-2.219488356694573	0.44288639420787596
466	8.0	200.0	12.924389646162796	10.0	7.996187314928462	5.655142078441923	0.7793333333333333	0.7500129535959404	0.891520893747494	0.9579059820131174	3.9217586481139244	-0.24900519570344437	1.4253007342707407	0.46300456530750755	1.2507072303895859	-0.5884234966730585	-0.3501260126390604	-1.895718261226844	-3.3542746871587386	-0.5020887027770786	-2.2196039247054626	0.4428818894835153
467	8.0	200.0	12.96986576340577	10.0	7.997140486196346	5.657155980298451	0.7680000000000001	0.7465644274721169	0.8875822109051704	0.9577902625385419	3.9217217160862816	-0.2490771927019337	1.4252445365073958	0.4630964986836689	1.250714333855298	-0.5884391618349518	-0.3500348361051627	-1.8957720281485708	-3.3542792409156847	-0.5021232593860665	-2.219704617775738	0.44288205879822806
468	8.0	200.0	12.662537072438056	10.0	7.997855364647259	5.742625203753324	0.7776666666666666	0.7401465203805202	0.8979968508785164	0.9577617411705633	3.9217481810552672	-0.24903252382734042	1.4252041737374186	0.46302424637733963	1.2507346029517372	-0.5883615420055772	-0.3499734716881382	-1.8957528386872964	-3.3542505245894567	-0.5020773258075516	-2.2197387123963104	0.4428808852824065
469	8.0	200.0	12.062285594545232	10.0	7.998391523485445	5.89934546251024	0.8256666666666667	0.9091092595949702	0.9169516527736358	0.9577692085686911	3.921741389284521	-0.24903905235985174	1.4251687068990304	0.4630442002576987	1.2507360139908803	-0.588397336619949	-0.3499593608470177	-1.8957449456007203	-3.354267383817771	-0.5020745265301033	-2.2197870735344845	0.44287868628364313
470	7.833333333333333	195.83333333333334	11.895837341636124	9.833333333333334	7.957126975947417	6.321420983272131	0.8123333333333335	0.8787888905819985	0.9137671255080426	0.9519829879510933	3.922189339159971	-0.2655764712229309	1.4185804296198599	0.46826085359240865	1.2640025900825498	-0.5864910598386103	-0.33224110261134493	-1.8896369431109767	-3.3515700062822407	-0.5007571341750392	-2.228367036816058	0.44261843104197973
471	8.0	200.0	13.67257940470049	10.0	7.967845231960562	5.394962688717733	0.7896666666666666	0.6733428017581597	0.9036707856560416	0.9522508746303285	3.9219643673843367	-0.2660555234442859	1.4186112738425771	0.4683873573177107	1.263876349496663	-0.5855186384698303	-0.3332527406423795	-1.89112916120445	-3.3520937305885714	-0.5006057407580553	-2.2290803553020884	0.4426162789327182
472	7.833333333333333	195.83333333333334	12.631788421322872	9.833333333333334	7.934217257303755	6.049531018448849	0.7926666666666667	0.8144839511222953	0.900017768116025	0.9542919992901234	3.921263286377717	-0.2631744367340839	1.4143053477172387	0.4859067070401732	1.278976728870774	-0.5820437618897376	-0.3347016081972647	-1.8917099308686074	-3.343648436353992	-0.5070587489804202	-2.23491346252777	0.4423023946059496
473	7.833333333333333	195.83333333333334	12.669023024051683	9.833333333333334	7.908996276311149	6.042890019552857	0.7873333333333333	0.8304255576270335	0.9014420068748249	0.9575631282846983	3.931063913058015	-0.26952783666982516	1.423763217851478	0.48076399298093336	1.2763590405913139	-0.5773714522077494	-0.34739824770693356	-1.8963578880567427	-3.3517514939807542	-0.5137726048421648	-2.2384738912709192	0.4421885689528446
474	7.833333333333333	195.83333333333334	11.590318555346094	9.833333333333334	7.890080540566695	6.0799638476239934	0.816	0.7439903508492436	0.9134011755367076	0.9558214440987902	3.9252282128566196	-0.2734565686804104	1.412404150189144	0.48087677596363465	1.2868355136629843	-0.5674530552879642	-0.3544538766078112	-1.9009434845576778	-3.3407538277907287	-0.5145534195953637	-2.2367768119882925	0.44177312946994185
475	8.0	200.0	12.471533820166982	10.0	7.9175604054250215	5.780435871633088	0.7983333333333333	0.6562572428279618	0.9073502934347228	0.9538745732418772	3.925895392856434	-0.2758545679484061	1.4137361011691487	0.4815621286004345	1.2846371377374883	-0.5673450459742418	-0.3534906788764037	-1.9031453300519492	-3.3408156908038937	-0.5105177913497259	-2.2360194154630277	0.44172624369615504
476	7.5	187.5	12.71790459469788	9.5	7.813170304068766	6.197570146478371	0.7953333333333333	0.6892102321599705	0.904877396709651	0.9136825913637192	3.8935121122879	-0.2572213955061435	1.4198914631758592	0.5291105795072975	1.3095287389962218	-0.55472625314603	-0.35104323375745905	-1.8622556238858874	-3.35393869620575	-0.49484584571547324	-2.2206437760208724	0.4420367279952175
477	8.0	200.0	12.342897603579347	10.0	7.859877728051575	5.904995028857448	0.8076666666666666	0.809561821692177	0.9069879586631516	0.9107285411093844	3.897119211935305	-0.2613732742582869	1.4136454481793508	0.5285305016500333	1.3077149061949642	-0.5482251694307699	-0.3538968322142714	-1.8649866305367264	-3.349593160684773	-0.49496739169545634	-2.224843879514442	0.44201092320985524
478	8.0	200.0	12.418524041542833	10.0	7.894908296038681	5.949172708717175	0.7753333333333333	0.8207228908392644	0.9006172597705846	0.9105769873008331	3.8975049234049925	-0.2582138609121709	1.4160403682029654	0.527051328146741	1.310125439768115	-0.5509065616217609	-0.3547033861879085	-1.863742974471002	-3.349197026030504	-0.4959459074048335	-2.22767367454319	0.44202192552333625
479	8.0	200.0	12.532885892211155	10.0	7.921181222029011	5.68217072434966	0.7473333333333333	0.7979637809717572	0.8867463945744146	0.9102160207781673	3.896894635916495	-0.25732474695273727	1.4131050040619524	0.5247674181429223	1.310594377972255	-0.5520534346511616	-0.3549445519454344	-1.8619090118528836	-3.350257312119426	-0.4943871649514826	-2.226062870140789	0.4420296871976615
480	8.0	200.0	11.712387822773456	10.0	7.940885916521758	5.973836619179305	0.8173333333333334	0.7741725720474699	0.9172531146032958	0.9096845128824819	3.898061374310066	-0.2577136411463834	1.4131918520107996	0.5233602830730966	1.31190478971307	-0.5524953923850109	-0.3554403466965604	-1.8620065179671825	-3.349423857933628	-0.49434075239754643	-2.2277852703968937	0.4420348102254616
481	8.0	200.0	12.729419138940166	10.0	7.955664437391318	5.617144497161526	0.7726666666666667	0.793792920415537	0.8866914469743127	0.9080176588061655	3.8996479508964685	-0.25668625445523513	1.4115659894802355	0.5230475524250638	1.3116908639497251	-0.5512399271039298	-0.35737556890035277	-1.8629775945851117	-3.3485561827971435	-0.49504076437500005	-2.2267600109447563	0.44195609105167544
482	8.0	200.0	13.072955282487229	10.0	7.966748328043488	5.511914816287022	0.801	0.7183324368031984	0.9018604787738949	0.9093046733451917	3.899018546535252	-0.25654805995213403	1.411056238450023	0.5224951011484046	1.311471979887708	-0.5511084174256307	-0.35789663592956816	-1.8634837636341905	-3.348922386406071	-0.4953611689377285	-2.2272942145425167	0.44197575556586977
483	8.0	200.0	12.176131945698941	10.0	7.975061246032617	5.971342243977212	0.7716666666666668	0.7110325377377015	0.8959055320581917	0.9089600754826886	3.898619249901614	-0.2568851530275156	1.4110821457979101	0.5224514599219486	1.312439598809155	-0.5518822278488155	-0.3582178099517271	-1.8627221726144636	-3.3488371487545043	-0.4959305025012034	-2.2271370855508583	0.44198127361348216
484	7.5	187.5	12.31202060152709	9.5	7.8562959345244625	6.72160675492812	0.8103333333333333	0.7331106932770622	0.9102115703659092	0.8812959608379918	3.8618318073990623	-0.24703695510248525	1.4067306502121266	0.5381709973069948	1.35739870331527	-0.5332268419808968	-0.3430792304788525	-1.8701911768236874	-3.3315240053938937	-0.46800793506366983	-2.206152009025015	0.44214832679020505
485	8.0	200.0	12.936263017688674	10.0	7.892221950893347	5.596530774890329	0.7826666666666666	0.8756111086878228	0.8997685662144148	0.8799655633241142	3.8614874712574605	-0.24550513957302159	1.401742908181366	0.5356292726543126	1.3570040787380053	-0.5319991825817754	-0.33992591405364375	-1.8689557239793673	-3.3327922620918935	-0.4669884134190824	-2.2083883543747183	0.4421205064329457
