epoch	reward	protected_cells	budget_left	time_last_protect	running_reward	avg_cost	extant_sp	extant_sp_value	extant_sp_pd	coeff_0	coeff_1	coeff_2	coeff_3	coeff_4	coeff_5	coeff_6	coeff_7	coeff_8	coeff_9	coeff_10	coeff_11	coeff_12	coeff_13	coeff_14	coeff_15	coeff_16	coeff_17	coeff_18	coeff_19	coeff_20	coeff_21	threshold_0
268	-76.66666666666667	166.66666666666666	2.7802781249432016	8.666666666666666	-86.55579887316559	8.98183971464039	0.8466666666666667	0.7730388330203337	0.9283971250991172	-3.8739315740477736	1.157136286681816	0.5181329465583253	-5.7690821269119965	18.641099969756493	39.75368849174626	-48.134849926411036	-3.6302270275100934	8.99781773475478	-1.982631268468988	-28.95447110184761	-21.859074387472244	4.054608606475836	21.133348197904095	-57.12850521165811	-18.696560397234016	-19.58889003593405	-11.954073543729823	-7.622032102057217	-4.8622304742860845	-23.184652978513284	-57.90640177369405	0.41129721497943594
269	-104.33333333333333	162.5	2.147732833750894	11.0	-91.00018248820751	7.950864379571688	0.7913333333333333	0.839727753782659	0.9006431519997524	-3.5548376659140883	1.8057534552311072	0.04389129560792515	-5.83642957157015	18.049008314843892	39.1419044805251	-47.638903302481914	-3.9580109424577707	8.299633612178292	-2.2283954829641486	-29.5918856291387	-21.662891662227146	3.8185904948291625	21.81482893958855	-56.56111367688472	-18.41372435253342	-19.1698840040195	-11.636419746002813	-7.534727088359299	-5.300744471778098	-22.31035416274079	-57.93139708413658	0.4180116069701954
270	-82.33333333333333	154.16666666666666	3.391613452219321	9.0	-88.83347019948896	10.235558168846424	0.8353333333333333	0.8630583618417154	0.9225353903660788	-3.9701971998668704	1.6630506053196015	0.18318520989655362	-6.136422886394873	17.731841830515577	39.23406347909312	-47.75354860799623	-3.030215127456451	8.552212783783489	-2.602522233464916	-29.576537182279484	-21.6962450625066	3.856795807603635	21.563284273475663	-56.50486688844231	-18.28405622182356	-19.046184137777907	-11.488859477736316	-7.61132474047009	-5.262948838167204	-22.381573286918442	-57.85209857391866	0.4276010313481072
271	-83.83333333333333	166.66666666666666	4.864857497586843	8.666666666666666	-87.58343598295005	8.008213057013036	0.8323333333333335	0.904324127039454	0.9205587002119388	-4.457090017262217	1.7789992248677258	0.19359745974512407	-5.54087438073607	17.785488996728944	39.33015127731781	-47.08335127548522	-2.657564436143292	8.49508144235881	-2.098672817019062	-29.15602285160244	-21.281845637354177	4.031092918776726	20.870544382396652	-56.61715716903524	-17.8317196766228	-19.293130794980456	-11.740100979096832	-7.36200289805952	-6.027408239977537	-22.046777883472256	-58.47936033931591	0.43709971871270176
272	-77.33333333333333	175.0	3.7803302976349418	9.333333333333334	-85.02091032054587	7.54091473809025	0.8453333333333334	0.8970310732564141	0.9353067058518404	-4.417239633611917	1.1315363930300757	-0.11573630623376627	-5.551057613073776	17.675880755966297	39.304000915967926	-46.945619095609764	-1.9354580200095457	8.583174776913319	-1.9610185126693422	-29.550750011829667	-21.30191818200146	3.8773545518128794	21.287698944529517	-57.23979674926575	-18.352451808317127	-19.618719382362062	-11.937065984675979	-7.379047704665875	-5.906117695812924	-22.15873852880631	-58.27644108345401	0.45273004002105943
273	-84.0	162.5	3.458750494922182	9.166666666666666	-84.7656827404094	10.300205144712821	0.832	0.8470360140382148	0.9273996944782881	-3.856581399362022	1.047732485051386	0.0695806495966951	-5.537506861077153	17.8447749270114	39.3876655018033	-46.98624169166986	-1.9831076446402387	8.296659462968167	-1.9330965455264226	-29.823275811318716	-21.19858189198075	3.8700667458486753	21.296148928984266	-56.93156489386997	-18.038103014197223	-19.739714186502617	-11.940925950567596	-7.568216311571664	-5.891133936897852	-22.14346761405333	-58.543395153587085	0.4426923196058493
274	-82.83333333333333	162.5	5.453849715614141	8.833333333333334	-84.28259538864039	9.288169209284822	0.8343333333333334	0.7824414398334238	0.9322100292618024	-3.8463918568704227	0.996358965396654	-0.05211937555998962	-5.545349518218538	17.573459332040667	39.497442319231105	-46.89239705087708	-1.9624697970135505	8.213378014260869	-2.029460276087114	-29.76044281363173	-20.948973085973453	3.8679867136992	21.342747809502352	-56.813807778626206	-18.027160563896835	-19.670000995533897	-11.901688872201916	-7.6349527970877915	-5.763277460818382	-22.22092660935898	-58.42962601055437	0.44183736357504083
275	-79.5	162.5	2.7365199036269083	9.333333333333334	-83.08694654148029	7.9726779460665504	0.8410000000000001	0.8928930411836281	0.9335254940720876	-3.7955144668387226	0.7885591886221006	-0.000341016493884877	-5.240527146026792	17.887281164826426	39.336812898242755	-46.94680224529378	-2.0277644090065037	8.056766319453093	-1.6856453375536637	-29.47523083032784	-20.783131197289322	4.3756597223761595	20.702820922586767	-56.74148660827688	-18.311574672871437	-20.255777170672456	-12.581759523567595	-7.381799348819737	-5.641153795508334	-22.39134068044289	-58.152173032812726	0.45372728369698173
276	-85.83333333333333	158.33333333333334	3.5107007745722423	9.166666666666666	-83.77354323944354	8.173180340082363	0.8283333333333333	0.8540931212877041	0.9210464258086811	-3.8552059230463955	0.441200048130855	-0.037528133495972296	-4.938703760608044	18.325086610524565	39.772559987892436	-46.865314960736896	-2.2677047666030674	8.380403447038418	-1.6569743520471492	-29.460002639551377	-20.540137149383813	4.334733294141975	20.8739700375104	-56.707916865567285	-17.98845971231313	-20.264494203507745	-12.693008796730718	-7.394682186642366	-5.545443407279199	-22.47003337473782	-58.26485650248105	0.45096772786069345
277	-93.5	154.16666666666666	3.4055056289715644	8.833333333333334	-86.20515742958266	9.067659289696397	0.8129999999999998	0.8806412004140566	0.9174717233901856	-4.277920938156788	-0.19386288809482177	0.18004652754716355	-4.812310844594744	18.761062859463912	39.5524125811157	-47.44119757466372	-2.2809808756671117	8.264277336499742	-1.9598472570492986	-29.126821769647112	-21.419891116144264	4.7883248418237185	21.66665322780673	-56.267644078442586	-18.410773455748522	-19.967889394752984	-12.80286244314196	-7.765024800305902	-5.632914692426666	-21.737702484587388	-58.40978728481891	0.45968535056268073
278	-87.16666666666667	154.16666666666666	3.73532778654844	9.166666666666666	-86.44553473885367	8.427580501131372	0.8256666666666667	0.8618074908092984	0.9171405988446283	-4.068550794119406	0.08957713277724227	0.7111723064815446	-5.474714459265263	18.044329569499677	39.62606199476057	-47.946131834778825	-2.5501833859885914	8.251735310167236	-1.7605030423637806	-28.913671216068206	-22.454044029503365	4.756882669955174	21.605838944364418	-56.48482988490894	-18.038424799305428	-20.309071434492978	-12.642986090854421	-7.915477763800682	-5.958365797639459	-22.062616186214175	-58.34374500740094	0.48996234837664937
279	-87.0	166.66666666666666	2.8089520238002996	8.666666666666666	-86.58415105414025	9.310667177130464	0.826	0.8174505987122781	0.9217710093286834	-4.093007907219646	0.6068889984211872	0.9176956514555189	-5.644594605257543	18.03247416772593	39.652061769515406	-47.637901986296704	-2.3336423758496223	8.21299040870916	-1.8214334802744787	-28.829224655619356	-22.3787571569088	4.874418358716799	22.23055882841346	-56.249458984510554	-17.986640647472434	-20.383665704392666	-12.445898829553158	-7.918825263607756	-5.824904521115263	-21.649251232349595	-58.33253014534386	0.49912803399916955
280	-86.0	154.16666666666666	2.598717963540951	8.5	-86.43811329060519	9.345220654594236	0.828	0.8344156714668823	0.9265190812784051	-4.037302956181246	0.6637483004715541	0.7497320916664219	-5.371066200880189	17.86736062761274	39.93501885577705	-47.13241513890648	-2.9456691936315673	8.522508978591947	-1.6078594856291915	-28.99601151388645	-22.12017340801425	5.2362898612824464	22.666255550088962	-57.32844253316603	-18.138406666260682	-20.44900523675489	-12.947565873612906	-7.708165978512959	-5.252513631390098	-21.788502303199035	-58.86274903503255	0.45851793254545664
281	-86.0	154.16666666666666	3.0076087087858165	8.5	-86.32858496795389	9.434273052029555	0.828	0.8227309623466917	0.9286253232465161	-4.7064808040837915	0.1340873422451594	0.06859041279353983	-6.288675387532953	17.064144103257387	39.8119103883975	-45.96808714780031	-3.3110317119203856	7.952404506971888	-1.0583432248507563	-29.106760885978566	-21.854212820390917	5.730952610319672	22.11724288638049	-57.69303456036262	-18.835024406289342	-21.264267241003505	-12.564391083588363	-7.910997664781113	-4.362251869627564	-21.545616472055585	-58.16815194483966	0.44812629077283245
282	-84.5	154.16666666666666	2.0804803451659746	12.833333333333334	-85.87143872596542	9.68911709339478	0.831	0.7464003651520291	0.9265998997132979	-3.834992852849006	0.6584394598603152	-0.28324158347443595	-6.2544651851830935	16.745007603521138	40.04204421641354	-46.59003884460472	-3.7344733455748327	8.093357905692658	-0.46480580943460026	-28.843826859430134	-21.986820496065643	5.697403827493586	21.82022183166228	-57.45757788189277	-18.45365229334973	-21.124205378034198	-12.494907552412961	-7.474335826085998	-3.493952413254317	-21.975355698595628	-58.26745718737801	0.43240855216361496
283	-79.0	158.33333333333334	1.8015336484953537	8.833333333333334	-84.15357904447407	7.602914055840107	0.8420000000000001	0.9505116108722023	0.9282679250989219	-4.4996483161967795	0.6594437745169233	-0.2849724504476724	-5.6669045628733485	16.494115228627432	39.90059968533582	-46.6748495321762	-3.920632347668953	7.867579699618239	-0.4925130103480359	-28.500537968219962	-21.40979014670032	4.846440403314872	21.970240299427513	-56.99488561816512	-18.27269059915298	-20.896948725152015	-12.390416204976827	-8.018510051485702	-3.549248652938859	-22.556175265935853	-58.52085713700905	0.40170852855452016
284	-90.5	154.16666666666666	4.447098405062544	8.666666666666666	-85.74018428335555	9.19557543234967	0.8190000000000001	0.8251137966190227	0.9179204478350851	-4.804606753071589	0.20001929825901482	-0.08322670266125395	-5.110716802998809	16.89010683755951	40.002318466378505	-46.40394694239156	-4.161617899617268	8.573814167326594	0.057548671890730596	-28.819111981861294	-21.447709721859717	4.980239227479873	21.53397294511381	-56.12180612516131	-18.520113044782356	-21.043732449739608	-12.602917051634208	-7.992423244542249	-3.5668283987785427	-21.64576132943908	-58.48376132617568	0.4127119134106485
285	-75.0	166.66666666666666	2.6053756511050428	9.333333333333334	-83.05513821251665	8.633043691348053	0.85	0.8954023065776577	0.939174477134079	-4.777536124589437	0.3145036657832166	-0.17172875788167669	-4.877181886653998	16.968394782577278	40.19354869883115	-46.61586593177201	-3.6983707493340585	8.739880022067116	-0.3066564626852465	-29.008185545553705	-20.93402727753754	5.221321553374421	21.23528754659834	-56.22667985038836	-18.495251082313455	-20.79191892450782	-12.381894696236712	-7.819387397598276	-3.026313907215529	-21.449062687953305	-58.780896568772455	0.4256484031150238
286	-97.66666666666667	145.83333333333334	3.548250074015199	7.833333333333333	-86.70802032605415	10.71173004618729	0.8046666666666668	0.8441324827336354	0.9143196068081348	-4.190635854675585	0.23161242840378138	-0.4176215562260568	-4.812533177360398	16.715804469904732	39.890050617492236	-46.57197980642041	-4.04777103450213	8.287289074411644	-0.2942579811183868	-29.987434841136256	-20.586812301835806	5.249306226260962	20.984895742798724	-56.43374068343121	-18.043590726980135	-21.08647678539224	-12.095299238513073	-7.995178043522734	-3.059973262870668	-21.56479296241658	-58.6947918780473	0.4391968272110626
287	-99.83333333333333	150.0	3.9729447660283124	8.166666666666666	-89.98934857787394	12.51555400802121	0.8003333333333332	0.8829108741288293	0.9131679905611213	-3.2878036371685235	0.9161546559180124	-0.7149180070089489	-5.131593083678505	17.754584358477047	39.74396219192549	-46.777841293908395	-3.759096468864276	8.302614581385502	-0.3402272009473299	-30.074028364344787	-20.538549898750823	5.119183112393154	20.872904980810876	-56.138843660353885	-18.58188721305721	-21.560406803206316	-11.985955030619992	-8.584991476905996	-2.789653969131815	-22.70394575988737	-59.147341127082164	0.4227219421359866
288	-82.66666666666667	162.5	2.9689922071441583	10.0	-88.15867810007212	9.308489678599974	0.8346666666666666	0.7965004109161202	0.9240620981853702	-3.284377599467218	1.0265534093167827	-0.7188374946661649	-4.725130817313607	18.037169587161973	40.07533235771936	-46.674314555055965	-3.588389635610951	8.583498319778604	-0.24072477965672123	-29.657312374079716	-20.756381586702638	4.896693315892951	20.616937820572613	-56.6846184242535	-18.342774274277904	-21.481736418948216	-12.526847003195089	-8.403288500273206	-3.359442915155329	-22.1300582960261	-59.890117815358344	0.4382184197851075
289	-94.66666666666667	150.0	2.470145671234718	8.5	-89.78567524172077	11.836379064118896	0.8106666666666666	0.7578113016422244	0.9114250830269759	-3.666408585835491	-0.5568816191039754	-1.1511097906962229	-5.062200883243716	17.65832350999261	40.34538084662422	-46.940559348467914	-3.4889145246345663	9.09420078497218	-0.08807797046236043	-30.22485823210139	-20.59726798186829	4.818278703114995	20.23773223073341	-56.45252962303945	-18.593689373099046	-21.16510890917865	-13.22694491333499	-7.818261673862039	-2.7960027016740128	-22.237271463761886	-60.431294028232735	0.47077843209006504
290	-92.5	162.5	2.3537391052858325	8.5	-90.46425643129058	11.367873189859871	0.815	0.7977963433970502	0.9154050574103482	-3.570766337944762	-0.5031507332313387	-1.623627531924215	-4.842714638330676	17.194006450922075	40.505006478984306	-46.670638753776345	-3.0028115348052253	8.962919130030283	0.050241418219067135	-29.637699773683963	-20.987002249694	4.818819911251942	20.020883291702688	-56.52373498966806	-18.199323348430134	-21.127207034876733	-13.438689351034704	-8.423634256851098	-2.9630010597370604	-22.387254752794696	-60.51773332700743	0.4839656185391147
291	-106.16666666666667	154.16666666666666	3.849131335175619	8.5	-94.38985899013461	8.211282761676527	0.7876666666666666	0.6353124150447224	0.8961290861838845	-3.8379357821427837	-0.8779721242929404	-1.74236226184191	-4.701218951798848	17.308206383262952	40.88306032305841	-46.50797125141616	-2.356828428253801	9.128740338259409	0.21370338631480168	-29.491235270267286	-21.19882181486703	4.998270459580501	19.905623159636725	-56.823130031751	-18.215781940915523	-20.788933869085245	-13.42809207927178	-8.80488606243534	-2.9049617536946637	-22.06983175465943	-60.63066059925284	0.48542548797485197
292	-80.0	154.16666666666666	3.5402175098358435	8.666666666666666	-90.79239424260096	10.024838626364215	0.8399999999999999	0.8145571983740983	0.9204728326933519	-3.181808033411609	-0.6529323020122456	-1.8403007089409893	-4.911898230823809	17.5673573295499	40.81259426228997	-46.77878669336113	-2.46605787292425	8.99720436256303	-0.1713785584000045	-29.684477583726032	-21.79946821818536	5.1928537344482555	19.80821938667475	-56.73324272319156	-18.11180078569843	-21.03946985748926	-13.260878174306699	-9.603083232082387	-2.6639690150533046	-22.31761840493533	-60.132261830607895	0.5057240847266863
293	-85.0	170.83333333333334	2.255570869400253	9.166666666666666	-89.34429568195073	10.070717928947644	0.8300000000000001	0.6747838859625932	0.9169964987254179	-3.3090228155734884	-0.5051511885029152	-1.8659445426682213	-4.883899608211852	17.818919829252515	40.873000710724206	-46.619948324112336	-2.3814190567295483	9.10996341501416	-0.1641894833684125	-29.572897511008218	-21.574122304012345	4.830980558570861	19.839335141953626	-56.61880426702521	-18.017772858383587	-21.007049843245362	-13.289462964696913	-9.301298437000879	-3.147777173039685	-22.37291850451858	-60.127014794437144	0.5072489118599302
294	-81.0	158.33333333333334	2.968913725583487	9.166666666666666	-87.25822176146305	7.50297023620783	0.8380000000000001	0.9439723037663744	0.9287620205278194	-3.045844027628634	-0.9327889348878324	-2.160418237053702	-4.933435831391776	17.648667806346552	40.83844307029659	-47.550922634564536	-2.775369131485308	9.216806294218664	-0.6399524319784585	-29.534525349244564	-21.681439316208724	4.752780279083782	20.316619794861214	-56.845065070603	-17.975473499471732	-20.9679201065909	-12.374253907678707	-9.31157274141755	-3.726054224896053	-22.285800737564777	-59.64536303652376	0.538765485059753
295	-91.5	166.66666666666666	1.8105300811711793	11.0	-88.31866632109728	8.5167894849379	0.8170000000000001	0.7765016631523011	0.9145935353819502	-3.672455789201316	-1.0187669258108394	-2.8893836653892393	-5.201059958746329	17.6024992104015	41.04857250372982	-47.29136613250338	-2.40477330522734	9.133160241111451	-0.5863157821042431	-29.20933735223495	-21.568281245297197	4.222051768725482	20.530277567429923	-56.208119274728865	-17.864821185758153	-21.15857925958335	-12.613415919211498	-9.882006422227619	-3.7586544121029544	-22.29811321655208	-59.84188559758863	0.5640244369339226
296	-99.83333333333333	158.33333333333334	2.273869754027511	8.5	-91.19733307415629	10.950657848319523	0.8003333333333332	0.770984349678685	0.9093079614360077	-3.7712587339975676	-0.6974081488622956	-3.117745494043565	-5.559612966468636	18.216717425747706	41.12549937945647	-47.18806021673586	-3.1985430641911172	9.174216702937787	-1.1576231573707287	-29.223693850281638	-21.61377146119956	4.241601680252822	20.690309282743005	-56.10121374493487	-17.773627861644115	-21.355710923194266	-12.54451729806171	-9.965972218450185	-3.5340306399453887	-22.54552628739886	-60.11124266523573	0.5731067784813052
297	-79.66666666666667	158.33333333333334	3.0106748000831423	8.666666666666666	-88.31466647228389	11.927190624114106	0.8406666666666668	0.7970434725085543	0.9299652734599828	-4.11209800317514	-0.9335792484418729	-3.1913166843686787	-5.142177207697386	18.633064142805363	40.2233222452777	-47.255811655012266	-2.529534717426549	9.159224470070516	-1.2216103384144006	-28.751573619313092	-21.82426318448129	4.092163984938267	20.81452994318221	-55.616376246328564	-18.02377721074182	-21.214941032616476	-12.398664174106376	-10.36202304564675	-3.6122000906750893	-21.932463560574742	-59.82954589978868	0.60598825809884
298	-86.66666666666667	141.66666666666666	4.001470117866297	8.166666666666666	-87.90266652087959	8.40389859040335	0.8266666666666667	0.826626733449964	0.923128138758838	-4.076273268531619	-0.8696185291605734	-3.193425308451778	-5.171884918180071	18.650407372805876	40.13849386597616	-47.308716095091015	-2.449454476818107	9.084816049905676	-1.1305939505321538	-28.726346495891146	-21.937193965017258	4.044073495920303	20.832707975652465	-55.50933045734145	-18.05349166039696	-21.123085981770036	-12.502285209106779	-10.361019038807475	-3.6885387316610885	-21.91653279495141	-59.921344714028756	0.6070639790900706
299	-82.16666666666667	166.66666666666666	1.5700942742616266	9.5	-86.46866655732636	9.047129587014037	0.8356666666666667	0.8481018497882303	0.9204297608606083	-3.949416403822913	-0.41781427066126203	-3.5828418944221574	-4.4791046766400475	18.960078623881977	39.8849295814051	-47.676195533682055	-2.604132410994459	8.596515697373658	-1.1305601325857544	-28.707152805858925	-21.73612181188611	3.668217038480056	20.385836199291322	-55.38357309480216	-17.652255109394112	-21.266269598040868	-12.6803498285195	-10.127979842054922	-3.327891255476051	-21.599141200057005	-60.06283611980261	0.6210179550184752
300	-88.0	158.33333333333334	3.854047458501482	8.333333333333334	-86.85149991799477	9.267535976791153	0.824	0.8030567473985305	0.9238414128723802	-4.311214857651843	-0.44121856499708934	-3.5298355447087424	-4.397169188342402	19.005690294218294	39.91203797270153	-47.41061198084949	-2.4827381537070012	8.695359311347062	-1.0601117980129067	-28.852532200245534	-21.499494301506243	3.8270646834143913	19.97853335318226	-55.5054550189804	-17.319139690327493	-21.40120929705951	-12.331512365456758	-9.993524323932746	-3.3366659980751145	-21.928541813798493	-60.22763142105778	0.6476764199697078
301	-84.33333333333333	166.66666666666666	2.4307111133744415	10.0	-86.22195827182941	7.001622549125589	0.8313333333333333	0.8038001798824105	0.9208379964747465	-4.016008302366291	-0.43379298559306395	-3.7368569061962114	-4.219686983680191	19.172703608846493	40.32892678144171	-47.44821764990182	-2.85195291705306	8.852874470141682	-1.207956043865247	-28.61161512498549	-21.592570438416022	3.68773034082998	20.061877878330524	-55.37204756093056	-17.116695391153648	-21.463043114866345	-12.533121395369514	-10.337631477880164	-2.9038850073982196	-22.087347445512645	-60.47033376533556	0.6519850171974717
302	-87.5	158.33333333333334	2.043240002271292	8.5	-86.54146870387206	9.80623955131068	0.8250000000000001	0.8996092691032326	0.918878099286171	-4.416259881455969	-0.9059220373270073	-3.6250649597128164	-4.392944095387288	18.845155894597823	40.77041849058486	-47.204678023564135	-2.307040222502535	8.8449337929588	-1.8286745110477896	-28.64536973456363	-21.398808992052256	3.3136471397249454	20.227398004192736	-55.320894128322294	-16.79094539494946	-21.611985093111375	-13.151284755332897	-10.333471738199385	-2.271851940269117	-21.899944285529852	-60.648826409157934	0.6431849531422329
303	-102.5	170.83333333333334	2.8415025485976293	9.666666666666666	-90.53110152790404	7.570868589570096	0.7949999999999999	0.7144632161346753	0.9036220291135781	-5.031693643047739	0.18846673932848212	-3.110460580031196	-4.602621946098711	18.670971352425138	41.43013788574065	-46.57434200331144	-2.543292222913564	8.635252261692372	-1.866150146472327	-28.832095893747812	-21.043316059161075	3.2607045404342276	20.503204021563974	-55.30908749296741	-16.248672012122796	-21.511217773921313	-13.121814713675242	-10.174130064042409	-3.0967019691860322	-21.857289690433298	-60.695959313547355	0.6400654059307969
304	-108.0	150.0	4.390297342340173	8.166666666666666	-94.89832614592802	9.408975851404906	0.7839999999999999	0.7747350593998341	0.8993697555721037	-4.746656047593053	-0.059033842914141405	-3.4227402224803516	-4.389680736067661	18.96146960462723	41.71692747917347	-46.650197781617074	-2.5443070179650227	8.357217869690496	-1.5733875904282029	-28.54323930593432	-20.9888419504116	3.1336519015707625	20.237126073754474	-54.729292462876096	-16.130660657967184	-21.42490003083178	-13.028054270748173	-10.849885415792638	-3.469049307934317	-21.802246347964683	-61.466978668914194	0.6388398380263852
305	-78.33333333333333	170.83333333333334	2.8702504053926563	9.666666666666666	-90.75707794277935	10.100799504396429	0.8433333333333333	0.8804544249121508	0.9245869652460182	-4.556666034800044	-0.16124543815399756	-3.386453793630808	-4.175212689591438	19.30073925631126	41.78822145334828	-46.58067112702905	-2.4243438840258085	8.197071357674686	-0.9875648379059322	-28.6138173537531	-20.83381583157308	1.9714085906557162	20.61270791706222	-55.167824813419614	-15.84117459549862	-22.081854891897965	-13.274356959511243	-10.691930634960995	-3.6913253477041996	-22.017350081932175	-60.953414474687754	0.6345169407464409
306	-91.16666666666667	150.0	4.239142657217542	9.833333333333334	-90.85947512375118	10.424868931953034	0.8176666666666667	0.8137277936585318	0.9137964213464304	-4.768976087294842	0.06770643847943081	-4.4414850720822745	-4.423293802232763	19.106757832784	42.67351079303812	-46.71054095473852	-1.9453210977926765	7.991793577476677	-0.24109609727402903	-28.336830011386724	-20.886485892197847	1.9378564099630378	20.900433958374084	-55.62991422436886	-15.768713776880336	-21.90880025138026	-13.361864683727257	-10.25299506906269	-4.067794758148107	-22.106279896144354	-61.511011790679326	0.6375156025162192
307	-83.83333333333333	162.5	4.340105106452817	8.5	-89.10293967614672	8.938631114194758	0.8323333333333333	0.9093600763895909	0.9238474895377364	-5.025351137333212	0.09567789117679595	-4.383614593232384	-4.750087491493868	19.21417926590972	43.03721360106698	-46.64637439915929	-1.7568894985444206	8.005727452679084	0.2760267216837796	-28.645822723034865	-20.839382431566595	1.7343672611311256	20.976333630451965	-55.56804745941392	-15.575118748161	-22.040264950801763	-13.047832952692557	-9.88913894635202	-4.295901290945403	-22.28056475163146	-60.79098768163775	0.6351403375740262
308	-98.5	145.83333333333334	2.156281374660714	9.0	-91.45220475711004	8.98731182070844	0.8029999999999999	0.8443010353709828	0.9094479480938081	-5.214019299879608	0.19905547168729237	-4.526367542003646	-5.1745289702240855	19.46235123481846	43.18240126636932	-46.581544338450975	-1.9545923320657081	8.096682844674236	0.34718708248292063	-28.93846957213996	-21.10314472026361	1.885561963900469	21.201518193577265	-55.30891665440897	-15.514334011075567	-21.93293371589459	-13.459695350827037	-10.147382326699434	-4.65461226528914	-23.087668795656967	-60.53588489427028	0.6096352169455023
309	-87.83333333333333	158.33333333333334	3.2119187011379657	8.5	-90.54748690116585	9.021392707466815	0.8243333333333333	0.7854436924918811	0.9219378755910945	-5.990457990630315	0.9056973825894215	-4.409196089336147	-5.897971932923072	19.028993306984578	42.67613146786482	-46.0354510023317	-2.4596839578924685	8.87215686096842	0.49480245255002675	-28.076018325059916	-20.4856433683075	2.214714787089518	21.9310689854066	-54.87502097632462	-15.759783233268648	-22.07877140998542	-12.71397408279023	-10.181043053721915	-4.982607729299052	-22.956735578011184	-61.158419916189075	0.6120377194569679
310	-92.66666666666667	150.0	4.830435766819512	8.666666666666666	-91.07728184254107	9.380204815539516	0.8146666666666667	0.8447893978461325	0.9133753565479896	-5.352020567829489	1.2743379553849246	-4.101792189071487	-6.108479706316771	19.085603426457737	42.71341122521839	-46.19855716196147	-2.902093443128288	9.99436958477897	0.3960522680142684	-27.838513317089294	-20.78236060270725	2.061529616864904	21.945982857858137	-54.79716970939179	-15.690286685553552	-22.707781219860838	-12.697050423300489	-9.478767775170311	-6.065962222822526	-23.14257471931866	-60.722515531323445	0.6574053245330386
311	-102.16666666666667	162.5	1.8302955542234554	8.833333333333334	-93.84962804857247	7.14431251351828	0.7956666666666666	0.8056636129776787	0.9017556000532703	-4.977810589160391	0.706771980566693	-5.223896866994216	-6.130836416408013	19.59510947144096	42.282018683690495	-46.0433617516962	-2.4795213982334503	9.045001172467764	-0.026939455793928924	-27.768073294489923	-18.75585054773193	1.8163161984406868	22.32679022090996	-53.34854184422057	-15.278042314375364	-23.431101623478643	-12.792438271678304	-9.797860875819165	-6.060699691501914	-23.271036703316263	-61.62330681743394	0.6428838622015808
312	-95.16666666666667	162.5	1.335201573985822	12.5	-94.17888770309602	8.053077029848454	0.8096666666666666	0.8330843275584673	0.9143703964060045	-5.209612406192318	0.6487435065572067	-4.831412083339789	-5.896779786895491	18.979367666242272	42.47718871512068	-46.401917981867	-2.9569180669185364	8.677819285023048	0.7451342565282921	-27.298168893219856	-17.99306872225621	0.8979039732013997	22.270690598941272	-53.50655461845488	-14.815581797028003	-23.2089950014505	-12.722244395959418	-10.703349486254575	-6.132711583311706	-22.990892287847995	-62.29666658576758	0.6552734534393149
313	-87.66666666666667	158.33333333333334	1.6939674625516272	9.333333333333334	-92.55083244398868	8.994962079585747	0.8246666666666668	0.851438969990521	0.9234126754389776	-5.120257228282458	0.8667974487158213	-4.947926514850594	-5.6497287654263895	18.85062742800912	42.014161059728266	-46.48309676316439	-2.842170518529425	8.863848678753516	0.6343539021805995	-27.656885896555636	-18.462384991632327	0.9806939153838051	22.454024828974283	-54.01308531262584	-15.219140754300383	-23.679150034876297	-12.351421976424195	-10.822214924215992	-6.542224613786703	-23.043321066755198	-62.4212966678003	0.6678292226395942
314	-98.5	145.83333333333334	2.786072397739955	9.333333333333334	-94.03812433299152	9.501867330676042	0.8029999999999999	0.8741876082242189	0.9089116338073512	-5.047078113138533	0.7140980285122212	-4.479427994270076	-5.600473243680191	19.03782535241829	41.44939100363672	-46.48032642207883	-2.505393866813962	8.604276927161296	0.914452568046981	-27.55456072316398	-18.408029381535616	1.141151517229882	22.99366537182726	-53.61492298011142	-15.280626215692584	-23.495079492755114	-12.34937941187608	-10.914308446049926	-6.634840184150279	-23.237339958240856	-62.58028894924748	0.6611961495504831
315	-87.0	150.0	4.2404983271297985	8.0	-92.27859324974364	11.02529498001548	0.8260000000000001	0.7958804184123235	0.9182071248331148	-4.986260307840099	0.5453815050418428	-4.8947993832961965	-5.461691012059577	19.089813805040798	41.46796411190828	-46.823192684311906	-2.705358050065464	8.610927322172493	0.8950145966411398	-27.87448005437532	-18.06835560904772	0.8311178772657937	23.019295145521053	-53.60345271301146	-14.95845995353686	-23.65568462551469	-12.53973350636953	-11.225780213357197	-6.867327808053517	-23.253306607031877	-62.668808643334664	0.6556679927128585
316	-73.5	166.66666666666666	2.5206747705510204	9.333333333333334	-87.58394493730773	7.943739415676227	0.8530000000000001	0.7654312320196146	0.9370866668361254	-4.294739597686478	1.0233839074157336	-5.050855019415342	-5.10586639275021	19.648770380364716	40.857080838234296	-46.22238773118039	-2.5855897265220156	9.034276221136874	1.659043993674993	-27.306017988877006	-17.758236466348745	0.09014024933024933	22.765178303465614	-53.494797885293636	-14.825835266202809	-23.88671163302126	-13.173570432489763	-11.24030154752996	-7.07356217706849	-23.072938273068566	-62.88870491700906	0.6517813071477957
