epoch	reward	protected_cells	budget_left	time_last_protect	running_reward	avg_cost	extant_sp	extant_sp_value	extant_sp_pd	coeff_0	coeff_1	coeff_2	coeff_3	coeff_4	coeff_5	coeff_6	coeff_7	coeff_8	coeff_9	coeff_10	coeff_11	coeff_12	coeff_13	coeff_14	coeff_15	coeff_16	coeff_17	coeff_18	coeff_19	coeff_20	coeff_21	coeff_22	coeff_23	coeff_24	coeff_25	coeff_26	coeff_27	coeff_28	coeff_29	coeff_30	coeff_31	coeff_32	coeff_33	coeff_34	coeff_35	coeff_36	coeff_37	coeff_38	coeff_39	coeff_40	coeff_41	coeff_42	coeff_43	coeff_44	coeff_45	coeff_46	coeff_47	threshold_0
294	-44.166666666666664	191.66666666666666	5.886132561157129	10.666666666666666	-48.72396352235376	6.9355993059373375	0.9116666666666666	0.9637338571563667	0.9519873829917108	-15.202199420531137	10.67652222617671	12.975299628996478	5.302499022213045	-11.326001783500072	5.102266468749861	-2.560707403585603	-21.740774568532288	38.068467270991064	-33.637536118436365	-31.87954661414625	-4.91411703551545	32.81702639198248	-55.874825493362565	9.679538322940743	22.680836635528564	-34.64392515906452	1.2593788881064167	32.16170220679958	-5.282668640757337	-11.505032344134491	-16.58165613843396	21.555583580442992	-15.442404370326903	-29.11785475257478	25.140695177511574	-15.46538204968058	-9.925273310581069	25.75057656991692	13.367190028804592	1.3514810378282827	-2.4959243953006944	-1.2684487199070245	14.674565142090671	-3.133363393745166	-15.225532331231124	33.76303855288858	-1.879089574259698	17.144401093031934	-16.05437966227981	3.0716814345080445	-6.701494740196538	-11.052749274358248	29.806672667216535	-8.781102070903188	-1.4481969140219653	21.703485231135605	22.704173158147757	0.9792892079111432
295	-50.5	191.66666666666666	3.7166894500913554	11.166666666666666	-49.167972641765324	6.347572210863085	0.899	0.9192667931920927	0.9476313016463035	-15.056374678197077	10.498473625661537	12.786316393655255	5.162367332058843	-10.947093887740087	5.223730483989054	-2.880810168408042	-21.892643122051133	38.41777191822632	-33.76520309723391	-32.13955175158236	-4.9485228384010975	32.74654259858981	-55.98101791379863	9.504156866116578	22.76121107803148	-34.60946570306238	1.3987897784605825	32.165326580810756	-5.358767666814734	-11.718053065681849	-16.50436311251041	21.582850142468377	-15.289614241073087	-29.300045214601266	25.07817178627873	-15.588351465344058	-10.123131643907962	25.652923598405245	13.499353870225946	1.2433179690155773	-2.440261489194333	-1.4116886118493503	14.655689662384349	-2.95148430260558	-15.216490893734884	34.03566702949653	-1.8245964325402366	17.00466553249644	-15.917630239417502	3.022827684952956	-6.794918038863819	-11.21808160297763	29.80358923023145	-8.686447760577341	-1.545587761809958	21.706631389405207	22.522503981589065	0.9797770054206321
296	-45.333333333333336	200.0	5.0400776586114775	10.0	-48.20931281465733	6.648465765064288	0.9093333333333334	0.9382709658494773	0.9514324770225372	-14.964334280747023	10.25168185572907	12.979434051953433	4.792870829602998	-10.640315103951409	4.953290391245562	-2.712234969267033	-21.47299937337569	38.40514764847618	-33.500609333504464	-31.877179666735255	-5.046645829019368	32.60043021465392	-55.94672769972028	9.326540238513038	22.699605178976313	-34.56320967861495	1.1048324422232805	31.95695812462815	-5.26713720485903	-11.821906997612663	-16.21399270969258	21.79881973298927	-15.500485024054198	-29.411025588555646	25.153236497818913	-15.641505982271374	-10.22322849185878	25.405131777190228	13.353791181300435	1.1604362350453366	-2.211218828802089	-1.5060019815517307	14.912488811631903	-3.0567173458686345	-15.573081222512565	34.00637085484691	-1.9659287429710721	17.260716100501607	-15.445530551863216	2.990402659978621	-6.6941046247396745	-11.105895010589549	29.808601331316748	-8.599941942220182	-1.6013882683390066	21.554540144586895	22.44294364653415	0.9777432867744027
297	-43.0	191.66666666666666	4.542331817985839	9.666666666666666	-46.906984610993	8.817499446115685	0.914	0.9284545413203992	0.9520526398548305	-15.024970844098043	10.253664889526654	12.698783024894128	4.705259137950621	-10.776668022647275	5.113506106760699	-2.8472747591893155	-21.632745904992202	38.32339805886984	-33.51710767444314	-31.803526014503973	-5.3616231985930165	32.588729854354774	-55.889964291202205	9.284480951103614	22.58400593546338	-34.458362472283255	0.9104782595069774	32.08381424120329	-5.351592473200818	-11.978083514628691	-16.48355379804119	21.681266790989447	-15.70883585009754	-29.500068634265887	25.39009303567998	-15.717414395795972	-10.136553072824844	25.368833448931515	13.037690683519546	1.0204046141179735	-2.370768222207923	-1.283867834860712	14.923183795477234	-3.1722276557964495	-15.446870366820363	33.83720519096999	-1.985806440684897	17.145933022451242	-15.370347606228759	2.952426474714926	-6.768130065563483	-11.101639248144542	29.632519614305338	-8.858523462395341	-1.3099647812343471	21.48770351873921	22.576708079940712	0.9778198662924426
298	-47.0	195.83333333333334	4.6102299212920235	10.833333333333334	-46.93023845824475	6.5996550906146565	0.9060000000000001	0.9072213505931618	0.9590770919495784	-15.10651785273917	10.144909711922487	13.041036791242115	4.8173076278888045	-10.963627176991796	5.2660220040529175	-2.845448306065317	-21.397447171969958	38.07535271550769	-33.50287355072699	-31.614201891027808	-5.438252961114469	32.627485270852276	-55.739270128737395	9.190872524751631	22.453351776619655	-34.6526540854085	1.0432868825657455	32.04249152856046	-5.363319939920147	-11.94907511100644	-16.599678706473757	21.802732047274574	-15.387722766012798	-29.376165772157247	25.16692793627317	-15.8346891681685	-9.993965135979375	25.190120624662626	12.739306384602303	1.1445965532569944	-2.2874083591093406	-1.0384553885778645	14.748698350877131	-2.913711416195247	-15.332280981935236	33.67160223736745	-1.7268152671001737	16.953938722099014	-15.28150545557055	2.9429691377746834	-6.82347382678641	-10.916177364066613	29.690501525370202	-8.99457048862179	-1.2587712721020432	21.314072926985475	22.74852414875742	0.9781192764317688
299	-47.166666666666664	179.16666666666666	3.168591016365672	9.166666666666666	-46.989345510350226	6.956723485804891	0.9056666666666667	0.7890440368545012	0.9507602485494674	-15.283109395862002	10.20851499741329	13.178969074278225	4.742170104193889	-11.041078875230443	5.02894083002384	-2.940222446147339	-21.651414251378796	38.40815593726531	-33.49565250963296	-31.560556907383102	-5.163405327793366	32.65753709356336	-55.66684796250984	9.318308600061243	22.371879658421328	-34.52545005139259	1.0542074779219084	31.928794180486438	-5.596187404184526	-11.883829310893388	-16.77315269938812	21.645158306874524	-15.29253277829897	-29.313210855624916	24.991015799286654	-15.665148850574928	-10.23628189786682	25.351038469179286	12.425546354172857	1.4062273520789537	-2.2643425864780493	-1.255778135755022	14.904875032313411	-3.062397665825742	-15.397382502611967	33.642709765476624	-1.7460135112294148	16.942492303163828	-15.15365260777066	3.0097585944552163	-6.853821018400927	-10.777532270584956	29.91594135485804	-8.921850844729	-1.490676873438429	21.41014988010412	22.909146433571603	0.977887343265192
300	-50.333333333333336	191.66666666666666	5.720773841604616	9.833333333333334	-47.825342466096004	6.025219164675618	0.8993333333333334	0.8973213430238053	0.947833437572493	-15.62598691160801	10.261710918217558	13.148214281843167	4.696246103481593	-11.094552233861059	4.988627488408664	-2.9527643929674667	-21.547683033173968	38.31461055580995	-33.54502991078294	-31.581725595798318	-5.2739539965035425	32.548696426076	-55.639610026884455	9.217503841705035	22.46612883925453	-34.433520349705965	1.2351911260686743	31.809925648049692	-5.600167603958156	-11.695458102374655	-16.715504399737434	21.689266983287563	-15.3244753639437	-29.485327159023274	24.779638044768397	-15.750325236887473	-10.348092622302799	25.278832150458477	12.312246110423251	1.4943387238446215	-2.2306393028568348	-1.0307439599563621	14.763128846947724	-3.204169852323208	-15.32876266238853	33.782747900222425	-1.6954172157813598	16.90936850211234	-15.16916502545594	2.877464610784085	-6.800970989120195	-10.82850258920117	29.87044122178503	-8.817154247644542	-1.3724898611359861	21.385401542982972	22.7998379403968	0.976737287352744
301	-46.5	183.33333333333334	4.34979916726476	10.0	-47.494006849572	6.969876862627274	0.907	0.9544524656749216	0.9512305480701032	-15.560449889354347	10.358023561592733	13.088070484282815	4.779366343626887	-11.22404711038805	5.042963723708617	-2.725056656813391	-21.568288062361745	38.43836799435616	-33.40979665026431	-31.628365349359324	-5.461640227300992	32.49518535889683	-55.568510054835876	9.167142680891368	22.426500435509638	-34.44780769589273	1.3246916958514698	31.827392417451318	-5.494951599086042	-11.526174515273524	-16.73965344968362	21.692169849850572	-15.15211198647318	-29.477538167278922	24.762413941124283	-15.83615886056338	-10.13320534997472	25.2244332374493	12.535871491168232	1.567435629998793	-2.2543142846576623	-1.1811847270037055	14.720306912770969	-2.9871265702649468	-15.387733154506972	33.62571460811816	-1.8166426381441974	16.814401504565627	-15.305602235842983	2.905291655257076	-6.733570788300854	-10.84870612757803	29.80868472409794	-8.74927119889159	-1.275524267908215	21.370048706567143	22.73499001853864	0.976642335917095
302	-43.333333333333336	191.66666666666666	4.262896558141115	11.166666666666666	-46.45383847051234	6.648892891049709	0.9133333333333334	0.9380661427725485	0.9511159354829438	-15.596557198603243	10.544139611594737	12.954911650918316	4.902862020764521	-11.189802549963048	4.597713260061454	-2.6731447805831565	-21.57441249796453	38.24006051375563	-33.29665026468955	-31.984021553125586	-5.6055338892659865	32.60441447817451	-55.7452699654946	9.065094233445382	22.558312371854633	-34.62176340214381	1.0657662137030606	31.787184343166025	-5.579310299493817	-11.268281181302626	-17.08267319038697	21.42760668472971	-14.934884979712393	-29.821986157471102	25.34540863469869	-16.14349927489481	-10.30480054311664	24.903028604732906	12.366716544382292	1.8370939381439544	-1.7864396464057626	-1.3520467300267311	14.96721809311823	-2.754815778836456	-15.332906421416657	33.428353075456506	-1.7961199300928863	16.65532383120112	-15.650397050746873	2.8043256682559834	-7.098978171132675	-11.09088083326318	30.423601438133243	-8.757834824443792	-1.0000925459519372	21.212109802414304	22.036058681894332	0.9767604707871443
303	-41.166666666666664	187.5	3.390254774601415	9.666666666666666	-45.13204551955092	6.709312299577884	0.9176666666666667	0.8121838647107652	0.9609912611034835	-15.371009669848602	10.56888629001746	13.351667092377118	4.6303287252788765	-11.706313545551122	4.503435989603435	-2.913021952802041	-21.549172046236396	38.36261444054718	-33.47474428732499	-32.06250635609832	-5.631254536499524	32.74732715688332	-55.397918007295665	9.006734730284858	23.073329807770453	-34.68724276012055	1.151782220207906	31.585517305398476	-5.43841501150959	-11.133994283681496	-17.091708993565522	21.660980185407677	-15.045751467890094	-29.852782282379806	25.229237291333817	-16.235371017159682	-10.556618023791987	25.00885734351353	12.4681315083091	1.961580993223345	-1.8448519317871743	-1.4650379512157319	14.765461306160168	-2.732132331775623	-14.954501302520288	33.42813940797486	-1.5047283150294284	16.713109775820513	-15.711627363319646	2.861735422240099	-6.9938907052504815	-10.922840416274381	30.435364887243665	-8.562739643180906	-0.7503823692774396	21.10410250801034	21.98310126223824	0.9763419027707698
304	-42.166666666666664	191.66666666666666	2.547064821525854	10.666666666666666	-44.39070080632985	6.808234896927277	0.9156666666666666	0.8457280233450658	0.958793825372216	-15.193900666607211	11.001087715151064	13.402286432104257	4.3446762409956055	-11.499651593807448	4.153027959147811	-2.925358244097923	-21.428510019372546	38.233510259577784	-33.74994114898615	-31.592721226295765	-5.9764392197671965	32.73760118287683	-55.114909262348824	8.929864619053411	23.098797299863964	-34.20013851390131	1.2693863808788297	31.180719922016387	-5.548549740238339	-11.129443707908854	-16.882586223400594	21.408519640704725	-15.343602364149296	-29.409563512038453	24.78553947655184	-15.964725354651112	-10.951859728649668	24.952758075976693	12.63010056038993	1.9679625155982121	-2.4199378968621197	-1.6815521115839818	15.18927026280528	-2.391385741234762	-14.48327464095693	33.36991939006334	-1.3961650898899023	16.86144044028122	-15.552661250347048	2.9411725351979325	-7.1072368273985065	-10.805750756644859	30.513298264725364	-8.525937862248579	-0.5220793804198796	20.991371998394474	22.33313878283412	0.9769739274397317
305	-46.333333333333336	187.5	4.940987911635817	9.833333333333334	-44.87635893808073	6.150079186364043	0.9073333333333334	0.8811348669831371	0.9529586969726308	-15.305013629174836	10.889982260404048	13.930045822023368	4.200194356930784	-11.479390992422724	4.280151558399887	-2.72107758308548	-21.637260832109952	38.22726167648178	-33.81051738319653	-31.53376923235495	-5.995766215852057	32.52745548633215	-55.09146207554262	8.846889333225612	22.91841927599144	-34.22269962333218	1.1278713810037058	31.330912388262885	-5.451332944890878	-11.245933181162572	-16.67441799039848	21.36149039915625	-15.287234229636098	-29.52550457635186	24.770413686334564	-15.709246287457482	-10.96962364248173	24.873825779102113	12.42616883149848	1.8507150038360527	-2.467848206735754	-1.740972102470035	14.996925055333952	-2.3576765515859313	-14.034272058900164	33.3062715134918	-1.2734823226452043	16.625957036313295	-15.5242124840469	2.945487204983311	-7.030254078373412	-10.660094389474027	30.20676184739402	-8.377810602165022	-0.5694813820589064	21.120441946947576	22.292729154835616	0.9766936008960483
306	-45.166666666666664	195.83333333333334	3.4685470774698075	12.666666666666666	-44.94893587022721	7.40621545945563	0.9096666666666667	0.9251234452299445	0.9595996881213088	-15.351748600177098	11.20716725445248	14.044065650832922	3.8604508426718347	-11.329723774708642	4.093479144898242	-2.7804307657374574	-21.662059396751435	38.26550375504899	-33.67843647667329	-31.560513853034823	-5.812707006620441	32.44266879887708	-55.44366064658445	8.756910935451334	23.05567118811368	-34.5412195647413	1.2208536231890599	31.317918923961557	-5.295710061214551	-11.088554541546587	-16.511680147471854	21.529432420121996	-15.340501746722213	-29.773244264046756	24.671090927252937	-15.749931210244608	-10.948250290163676	24.709391212410807	12.253482253285123	1.709920061742523	-2.4799248661044655	-2.0190742606063687	15.135337199345008	-2.1804657181941844	-14.079936389461247	33.24984815204028	-1.5283368890292448	16.699005509920188	-15.52085968324658	3.2417211896378304	-7.025135605187225	-10.748588249850645	30.333387733765722	-8.379610892743617	-0.33069987136961526	20.934425369027487	22.345234460161702	0.9752726814042745
307	-45.666666666666664	191.66666666666666	5.732026213381823	11.333333333333334	-45.12836856933707	7.113666351365719	0.9086666666666666	0.854398337542093	0.9507584747390704	-15.4810810474736	11.296828868214627	14.139815496999551	3.9773196954163117	-11.481817195900405	4.7173874127898685	-2.695801067159324	-21.682130461083617	38.07493120625198	-33.56176342390183	-31.333593565379918	-5.501006497712835	32.43809977090832	-55.53939163987236	9.010348700796362	23.16675916148416	-34.450165976003994	1.5494493154625442	31.118826372220656	-5.516053034295217	-11.540755248145963	-17.01557995154858	21.69235640087097	-15.394249653721987	-30.01249357315785	24.46679518020485	-15.478049372312729	-10.603565872389765	25.09526508398292	12.017070453269344	1.8329738832770524	-2.5710901836561613	-2.0658840172562756	15.18431291727715	-2.2268647197265685	-14.02558316638519	33.22212383308573	-1.7611565597584307	17.1480219372968	-15.662782023723599	3.418169559096036	-7.364950313137112	-10.519557638965704	30.58073787896246	-8.560257478116826	-0.24659501065633116	21.23723497341793	21.817763109566386	0.975403765745652
308	-49.166666666666664	187.5	5.259227695213209	10.0	-46.13794309366947	6.580497188436371	0.9016666666666667	0.8215500121535647	0.9516062407174654	-15.484029590938341	11.506113341105172	13.91634088431404	3.875182552930181	-11.412959846397943	4.845905565767908	-2.7435751338652743	-21.612525003291523	38.27431396637598	-33.52903135648355	-31.387822769045947	-5.442593360899334	32.57005757975909	-55.44054027043074	9.088973995662373	23.03626430658925	-34.63587586797407	1.3519516201281387	31.14757778383699	-5.59136363477932	-11.58402777310712	-16.768597355060496	21.66878686147364	-15.269190141556162	-30.192057014994806	24.823312715254293	-15.289774123096588	-10.80717090647764	25.153894590029584	11.855787111154411	1.6405851264988447	-2.67455924990403	-2.250832112036356	15.207660503789137	-2.174985235989712	-13.70122820890234	33.31343613479821	-1.9675553326082864	17.057055449300062	-15.736387906522323	3.1913625718428364	-7.21031440007466	-10.544417806721317	30.490514453743053	-8.513521525888445	-0.3808319848912748	21.190589848077906	21.9925347484374	0.9745519160783351
309	-46.5	195.83333333333334	4.543585534417448	10.833333333333334	-46.228457320252105	7.363157623812056	0.907	0.9402372932503328	0.9494658581014827	-15.803798844875393	11.536597016125514	13.717663859706935	3.932784888689812	-11.329948149937604	4.822289822988563	-2.4740165449157745	-21.6058042761528	38.33762586950734	-33.79140135445843	-31.31512014879893	-5.497018558406494	32.43672785155544	-55.48915543449363	8.98384787426126	23.103638922942828	-34.715550664826665	1.331735249337125	31.11576232837601	-5.096024206974874	-11.634599251175182	-16.716500992951488	21.70266240625124	-15.354904425695311	-29.93425063561792	24.710980463171662	-15.225209221828482	-10.665337558882422	25.205492033113288	11.67610212252487	1.7561943213163886	-2.720985585072647	-2.1050168322343574	15.191089980875306	-2.3490918491448087	-13.803030131542187	33.22455191527138	-1.8847389030668702	16.96792511503564	-15.796187266092401	3.4946229149082564	-7.239882264445824	-10.421797289130728	30.57638851186178	-8.53454162818891	-0.37808831068475496	21.064220907379696	21.95856167599853	0.9741944674014178
310	-43.5	183.33333333333334	4.595862029010776	10.166666666666666	-45.546342990189075	6.425167966725033	0.9129999999999999	0.8542657513175341	0.9584775071482007	-16.038349332892093	11.635465531458815	13.508449774929986	3.7998926134564353	-11.697910570535534	4.856598911130121	-2.2359017965696366	-21.63676513281611	38.343448786881574	-33.68371917323576	-31.30502233200792	-5.5579272645154845	32.55230357554687	-55.09579136343512	9.07056726284369	23.151115608581907	-34.74839431750895	1.0944613993796382	31.16342033639888	-5.427791497083452	-11.59028035880024	-16.79019092574154	21.404520656040184	-15.150867267805923	-30.067988300020648	24.644519061677542	-15.48211817380151	-10.912392071742513	24.99474231937027	11.619593721695225	1.8052591900741315	-2.8396439744455497	-2.044420077774428	15.302349973779267	-2.3221591498513106	-14.010208337208468	32.991754622838656	-1.841121181965097	17.10314179532863	-15.768279639353665	3.4382267121474666	-7.286824501391635	-10.46087022443544	30.276743704196473	-8.371509343257756	-0.23779723355169652	20.949965157150746	22.098371620614028	0.9753835050552547
311	-49.666666666666664	195.83333333333334	4.032543392605499	10.0	-46.57642390930847	6.630430134794046	0.9006666666666666	0.9492954651791096	0.951057201660812	-16.079318622005513	11.933843208807325	13.417467454134036	4.105758344312427	-11.79152088838217	4.7549647193536	-2.149208554791619	-21.951990196158018	38.56030297278478	-33.68261932633678	-31.34443478749324	-5.714550609537126	32.6590499901223	-55.393412998211865	9.022882129494795	22.918669594839727	-34.73235281062839	1.100740426377466	30.990773665899955	-5.487616395247562	-11.761949132948205	-16.737062969253177	21.268314987056932	-15.091213411629841	-30.198928656579504	24.79004845473162	-15.7141242954305	-10.654257892204045	25.2362413963778	11.819441471065451	1.8903233041879408	-2.569933070374071	-1.9769937458248803	15.021914091205137	-2.608482084460495	-13.907810507596404	33.04205408928729	-1.94011546295564	17.162556192792934	-15.697574156200055	3.1854654058268954	-7.578171157639195	-10.445507923593308	30.180980448463295	-8.280011295691903	-0.0818132348233879	20.880764327257594	22.58521835339697	0.9752722196341472
312	-52.333333333333336	179.16666666666666	3.643128737935905	9.166666666666666	-48.01565126531469	8.002727243629788	0.8953333333333333	0.8998846360245741	0.9492391124375382	-16.274141334590585	12.167712773293504	13.493368216563876	3.9768011127894303	-11.970074758540132	4.868981024468751	-1.8475944831481221	-22.16422170753794	38.613425297421365	-33.8668843050344	-31.3912438625069	-5.803438503052418	32.70591408806867	-55.49088330056037	8.986933116259634	23.11633068655353	-34.570683819431466	0.8757275893090686	30.933066971002855	-5.412898573944669	-11.93988117957435	-16.523151986023905	20.957609164767042	-15.15534525421065	-30.32219069556999	24.608550465408914	-15.95230857378823	-10.716086975993477	25.238869891512497	11.919166321053819	1.7797069355529338	-2.8352091777877244	-1.8612967125065623	15.100056475130554	-2.6962663834365075	-13.84349989051659	33.104296735622505	-2.13470133522791	16.98939047262269	-15.70170339095964	3.3255770056068745	-7.350606977217829	-10.192132515664676	29.775746642101797	-8.22444977161498	0.023907009161967016	20.885682260956763	22.79574131710272	0.9769740369642178
313	-47.666666666666664	187.5	5.629396252437522	12.666666666666666	-47.92840511565268	6.768948296910075	0.9046666666666666	0.96491222889633	0.9518006291159713	-16.659315580869954	12.51214938617146	13.853728183992768	4.050710053120508	-11.899716156809781	5.173765690753265	-1.5148787751166197	-21.897640692994553	38.44464696528733	-33.5960746343512	-31.63883764038258	-5.908850265752826	33.14883224111789	-55.82161157671155	9.338002240111996	23.17550455659583	-34.119096311715005	0.4504720471259416	31.677773258660167	-5.40569211994117	-11.999665211515296	-16.161554055407965	20.66390865889406	-14.55718464305246	-30.403266128117433	24.75672656790174	-15.965507984123049	-10.469584791923195	25.292142013142932	11.995804279024028	1.3154258826242862	-2.565493737785119	-2.1783727521668936	15.098535684065546	-2.6375798254700142	-13.883560425017498	32.86749158367029	-1.8532406782840969	16.481331068679914	-15.764316386309945	3.502235286488884	-7.683130720347411	-10.038386264707631	29.72677891457981	-8.605517138804993	-0.0028432416235086577	20.771515475396324	22.731502406947723	0.9750107630630218
314	-49.0	183.33333333333334	5.744992502588914	9.833333333333334	-48.19630383673951	7.176787649653657	0.902	0.9143859219583361	0.9510917460164677	-16.48121294426184	12.807387217842773	14.207310013406548	3.6959311335796774	-11.468747676526974	5.276132834705556	-1.516026373739823	-22.075318387178886	38.590707923231015	-34.10612047990713	-31.93955351537295	-6.184085122183526	32.85345655742166	-55.90113399579074	9.520494036240668	23.29609032551209	-34.214293605706075	0.5471069995388731	31.557080741054527	-5.3858269814868	-12.116135438892915	-16.26561233438557	20.976440239373485	-14.641428106579681	-30.4393014296666	24.66277261457787	-15.701718321246942	-10.011048622884179	25.34469775931676	11.928903191221885	1.4510801199298875	-2.4157384796846775	-1.8852717763946332	14.889760067977296	-2.6014798982596394	-13.994323600321504	32.74779540033992	-1.8817215334205724	17.05507244347924	-15.51567449557762	3.196797693346901	-7.5508658338812715	-9.827541606847312	29.327814859432983	-9.028541532114419	-0.5034196631713249	21.021115930919073	22.810833825591647	0.9762620466803306
315	-52.333333333333336	191.66666666666666	5.059568442341437	9.833333333333334	-49.23056121088797	7.39465108079914	0.8953333333333333	0.8890549313725092	0.9453049026794792	-16.165072114553613	12.381922913020786	14.816063883922652	3.3277284227133137	-11.839284357965047	5.621060610021371	-2.0859239955236903	-21.994416123213956	38.909871804031205	-33.46112123033897	-31.63939664013426	-6.4753038306889765	32.82960034773614	-55.655954967932196	9.647004805989079	23.291860724013603	-34.20229679475343	0.3839146330051242	31.920091102128225	-4.842080743845362	-11.904696640954485	-16.154180195672176	20.73899812864272	-14.810778801481174	-30.639284023567956	24.673032071067485	-15.8125447977899	-9.649294900427407	25.09072246801899	12.07431098608694	1.8787944608193998	-2.698905972296281	-1.5470636337222379	15.078614264944974	-2.698841268437227	-13.845938231169745	32.16765849352684	-1.7941368600364582	16.7526215094692	-15.496152360914104	3.4465974327224735	-7.750647365211193	-9.794197084370929	29.59838021716008	-8.851563297325795	-0.38423176056585895	21.277303266616993	22.952416710376973	0.9760249648377405
316	-48.333333333333336	183.33333333333334	5.448227748146556	9.333333333333334	-49.00625424149931	7.039967273503218	0.9033333333333334	0.860667801084782	0.9532692974082186	-16.088237544940412	12.083956865517342	15.044401528171313	3.116365006776086	-11.83917495132003	5.334235607339836	-2.0571399968333006	-21.870901912610357	38.713174749249866	-33.906480481623	-31.67060989357894	-6.545634868427472	32.90937081068134	-55.63107345556378	9.7043100141712	22.903023421679983	-34.06984511945664	0.48651479362321054	31.828488372154556	-5.039985382296742	-11.971361751855175	-15.89258253192756	20.748754066712795	-14.968387227813297	-30.79324100298846	24.736542164783835	-15.91202889732461	-9.545237009996566	25.14760913568237	11.914135680911148	1.8886773944697441	-2.824251438494963	-1.3833250830864854	14.79218792066817	-2.7093819591425756	-13.99514381087214	31.839208928823002	-1.964561059584351	16.64149519177958	-15.317507393513203	3.5094978164157693	-7.697122299169491	-9.953839053090189	29.619484387190592	-8.491393124794147	-0.17028181593501993	21.396491096888777	22.978251640526736	0.9763016861344586
317	-48.0	187.5	4.873284207947273	9.5	-48.75469068112449	6.834189924094985	0.9039999999999999	0.9472453015508123	0.9537543361624504	-15.89911014909454	12.252398113397474	15.096007065229607	3.1720550796032514	-11.774153649230529	4.999071194322873	-1.9980393998125776	-22.03738823010585	38.647497870637594	-34.13383805968732	-31.70855632123523	-6.531599888818256	32.81782658546456	-55.71085421780653	9.500472904170028	22.84255398912669	-33.88073294672502	0.406453535915215	31.91008042543777	-4.9412445359115775	-11.981725592483993	-16.12137911486652	20.619365282887667	-14.848498260655674	-30.911003398300018	24.561385389886173	-15.986149193276873	-9.343332141432645	25.29782572095517	11.975068826619026	1.7379464761351349	-2.891219873643096	-1.3944012207167829	14.931835064992274	-2.5097047790789184	-13.914215663421952	31.724417110651736	-1.9258890919208767	16.566824108684667	-15.250627064494642	3.5342701334282687	-7.629239392445199	-9.849264244554863	29.834875164512138	-8.557356179398534	-0.11626445434566202	21.190773090455238	22.759198280523286	0.976165594302486
318	-47.666666666666664	187.5	4.869575169041048	10.0	-48.48268467751003	6.7371138676355855	0.9046666666666666	0.9006525735100809	0.9566918353470425	-15.946423737971507	12.235648089663627	15.031266446766626	3.334889581617237	-11.769875003893976	5.076600365622588	-2.014106081772576	-22.032758976482036	38.69919458618814	-34.100002999721895	-31.623343202658877	-6.525293388970533	32.797646377114965	-55.700104875484975	9.408269297930607	22.839810685239375	-33.92469814223733	0.49994245716937397	32.054747703437755	-4.931560027068312	-11.977683310266352	-16.17516392106872	20.725981229226335	-14.67270347189207	-30.771626947041316	24.61368902429897	-16.025213122065228	-9.246884016815223	25.287637830435244	12.027607198612587	1.636502371006965	-2.983339400139502	-1.4909060461488397	15.051924067269361	-2.547319222630087	-13.979113036789892	31.75847977134436	-1.8524679620916462	16.47687816122859	-15.268583519280877	3.442774214935271	-7.6127430962818705	-9.796550357674112	29.84049760713617	-8.602603011025376	-0.06207495102292834	21.272339188341874	22.706205247475122	0.9763204845809872
319	-56.5	183.33333333333334	5.515350157643784	11.166666666666666	-50.48701350813252	7.260458285836854	0.887	0.9156801059562953	0.9462050916996617	-15.898665900041795	12.309091133789664	14.885808662140917	3.45695841759645	-11.714306710503973	4.9312381026096865	-2.0244603976176445	-22.019716213624704	38.80291341225992	-34.267845289779295	-31.782907346927015	-6.482309464482802	32.570008586178986	-55.53263221633662	9.770991353991933	22.763003822284077	-34.11018772874719	0.330859482883504	32.40790560360061	-4.87179621585413	-11.76377834383378	-15.816657885758346	21.012680445127135	-14.694604281458268	-30.949718065143667	24.735351508026717	-15.60465762264686	-9.240135068529302	25.273190723780825	12.257102275958365	1.7931462640115055	-3.0599702560580284	-1.6558284894750654	15.177702173974556	-2.438364432404631	-14.039008663183866	31.881277505331905	-1.9351149107790777	16.673632523323192	-15.327803931269715	3.6779203346004063	-7.589389267835014	-9.893979544482086	29.794692874982815	-8.531083273631115	0.08314293288970395	20.764568639733493	22.728276603717518	0.9749156580926007
320	-40.5	200.0	2.591508165170183	11.0	-47.99026013109939	7.639150512771676	0.919	0.91189449118817	0.9595775650171007	-16.369145903145764	12.086799942047355	15.09474511321824	3.245410385835707	-12.110132972401301	4.836076250448238	-2.3246486465077374	-21.85321326284077	39.01311624127275	-34.02647616767234	-31.648366514544872	-6.512045565249093	32.712244595398445	-55.744708802287285	9.740769472984292	22.465894004028755	-34.234624848534125	0.5428404675486324	32.415552442232865	-5.090786867495122	-11.650897934832104	-15.803105221984461	21.254669604965812	-14.971529023593302	-30.89494007793727	24.70296079104165	-15.6065389863176	-9.405556003101035	24.883921662108428	12.483453248196408	1.8682517624965582	-3.019420216936578	-1.903509778936191	14.965519933155917	-2.2283987936133434	-14.191524489400935	31.963621056789105	-1.677186228880187	16.793517871930206	-15.012015193794104	3.5247556935734248	-7.735538287985113	-9.94358710112071	29.50213885581248	-8.531058841261716	0.3527631634407242	20.58408081092003	22.63216923439958	0.9768501846584068
